ZTF20acchxpm 0.07365164 41.057012 -2.904202
filter ztfg
59120.350 18.728 0.052 
59120.363 18.602 0.040 
59120.364 18.591 0.038 
59121.364 18.513 0.045 
59121.364 18.522 0.045 
59121.365 18.491 0.044 
59122.361 18.596 0.067 
59122.399 18.448 0.051 
59122.400 18.451 0.047 
59123.397 18.506 0.084 
59128.348 18.576 0.063 
59128.348 18.310 0.062 
59129.374 18.543 0.034 
59129.374 18.538 0.034 
59130.383 18.594 0.030 
59130.393 18.458 0.030 
59130.393 18.576 0.030 
59131.367 18.556 0.031 
59131.369 18.599 0.038 
59134.380 18.810 0.034 
59135.302 18.902 0.026 
59135.303 18.913 0.026 
59136.375 18.923 0.025 
59136.375 18.988 0.028 
59136.401 18.990 0.024 
59137.406 19.031 0.031 
59137.407 19.057 0.031 
59138.375 19.221 0.040 
59140.382 19.336 0.048 
59140.383 19.392 0.046 
59140.399 19.327 0.039 
59141.310 19.357 0.037 
59141.311 19.484 0.043 
59142.379 19.579 0.038 
59142.414 19.555 0.041 
59142.414 19.581 0.041 
59143.370 19.616 0.042 
59143.371 19.680 0.047 
59143.394 19.609 0.040 
59144.394 19.819 0.036 
59144.395 19.846 0.038 
59145.286 19.811 0.044 
59150.403 20.514 0.264 
59151.316 20.289 0.272 
59165.313 21.136 0.175 
59167.362 20.734 0.214 
59176.347 21.248 0.247 
59188.214 20.807 0.289 
filter ztfr
59123.353 18.612 0.071 
59124.355 18.460 0.063 
59124.356 18.635 0.089 
59124.356 18.598 0.098 
59128.402 18.552 0.061 
59128.415 18.451 0.078 
59128.416 18.377 0.068 
59130.423 18.510 0.024 
59130.458 18.453 0.032 
59134.422 18.729 0.038 
59134.473 18.668 0.044 
59134.473 18.688 0.046 
59136.319 18.782 0.023 
59137.349 18.807 0.036 
59137.350 18.769 0.036 
59138.332 18.926 0.046 
59138.332 18.929 0.041 
59138.350 18.893 0.030 
59139.286 18.928 0.043 
59139.287 18.920 0.045 
59140.363 19.006 0.029 
59142.360 19.221 0.038 
59143.335 19.140 0.033 
59144.403 19.132 0.035 
59144.405 19.256 0.033 
59145.339 19.251 0.028 
59149.352 19.405 0.097 
59150.296 19.307 0.082 
59150.298 19.265 0.071 
59151.348 19.313 0.122 
59152.387 19.391 0.159 
59155.254 19.285 0.115 
59155.255 19.357 0.105 
59157.426 19.476 0.124 
59158.347 19.737 0.138 
59158.348 19.501 0.113 
59164.312 19.919 0.117 
59165.320 19.890 0.063 
59165.320 19.901 0.055 
59166.310 19.978 0.070 
59167.316 20.078 0.115 
59167.319 20.113 0.143 
59168.292 20.194 0.104 
59169.280 20.119 0.095 
59169.281 20.138 0.095 
59170.265 20.271 0.116 
59176.296 20.541 0.171 
59178.274 20.288 0.156 
59189.217 20.776 0.153 
59189.255 20.700 0.171 
59190.192 20.735 0.124 
59190.193 20.645 0.132 
59193.234 20.680 0.153 
59193.260 20.655 0.140 
59194.163 21.092 0.263 
59195.192 21.000 0.153 
59195.227 20.683 0.187 
