ZTF20acrdadi 0.05607555 341.023829 -3.636524
filter ztfg
59170.194 20.297 0.123 
59172.104 19.847 0.065 
59172.117 19.737 0.064 
59174.128 19.408 0.104 
59178.157 18.734 0.048 
59179.149 18.698 0.050 
59179.237 18.738 0.103 
59179.237 18.785 0.090 
59181.150 18.701 0.072 
59181.182 18.724 0.095 
59181.183 18.514 0.077 
59182.146 18.682 0.063 
59183.159 18.860 0.091 
59183.159 18.551 0.067 
59184.174 18.760 0.067 
59185.241 18.625 0.109 
59188.152 19.171 0.068 
59189.146 19.214 0.053 
59192.185 20.060 0.229 
59192.186 19.398 0.106 
59194.181 20.051 0.142 
59194.182 19.732 0.122 
59200.149 20.511 0.171 
59205.097 21.001 0.279 
59205.098 20.995 0.279 
59205.125 20.547 0.220 
filter ztfr
59168.182 21.065 0.217 
59168.182 20.776 0.152 
59169.270 20.490 0.230 
59170.128 20.130 0.097 
59170.186 20.141 0.127 
59170.186 20.020 0.105 
59171.106 20.081 0.081 
59171.107 19.835 0.071 
59172.130 19.654 0.070 
59173.106 19.384 0.047 
59173.107 19.454 0.051 
59174.106 19.335 0.115 
59178.197 18.685 0.045 
59179.119 18.763 0.040 
59179.175 18.641 0.044 
59179.175 18.680 0.047 
59181.103 18.637 0.054 
59181.125 18.633 0.056 
59182.160 18.569 0.050 
59182.160 18.558 0.044 
59182.193 18.601 0.053 
59183.094 18.524 0.079 
59183.094 18.580 0.080 
59185.128 18.558 0.043 
59185.146 18.633 0.045 
59187.169 18.634 0.049 
59187.183 18.708 0.072 
59187.183 18.700 0.082 
59189.169 18.742 0.043 
59189.172 18.705 0.041 
59190.129 18.764 0.032 
59194.125 19.092 0.054 
59198.134 19.222 0.100 
59200.094 19.219 0.054 
59205.128 19.374 0.064 
59205.130 19.498 0.086 
59211.140 20.085 0.254 
59211.141 19.606 0.162 
59215.084 20.022 0.204 
59219.129 20.382 0.185 
59225.095 20.262 0.169 
59225.100 19.966 0.140 
59225.102 20.043 0.178 
59226.096 20.185 0.272 
59227.101 20.594 0.269 
59227.103 20.559 0.269 
59229.094 20.105 0.278 
59231.092 20.441 0.264 
59232.095 20.835 0.297 
59233.096 20.094 0.201 
filter ztfi
59186.216 19.090 0.196 
59189.096 19.007 0.085 
