ZTF19achetvw 0.04362 6.42525 8.635628
filter ztfg
58781.216 19.752 0.111 
58783.245 19.291 0.058 
58783.245 19.334 0.053 
58785.213 19.311 0.043 
58786.212 19.195 0.059 
58786.213 19.193 0.060 
58788.192 19.253 0.062 
58791.206 19.676 0.070 
58791.206 19.449 0.069 
58791.207 19.587 0.074 
58791.276 19.555 0.064 
58794.191 20.230 0.201 
58794.205 20.112 0.203 
58794.206 20.150 0.185 
58802.225 20.573 0.278 
58802.226 20.756 0.284 
filter ztfr
58776.291 20.645 0.284 
58777.284 19.863 0.215 
58777.303 20.368 0.233 
58779.241 19.794 0.101 
58779.241 19.747 0.089 
58781.248 19.451 0.164 
58787.214 18.717 0.070 
58787.215 18.903 0.100 
58788.211 18.649 0.086 
58788.290 18.625 0.049 
58788.291 18.579 0.043 
58790.195 18.646 0.047 
58790.195 18.650 0.042 
58790.197 18.643 0.039 
58791.343 18.628 0.052 
58792.184 18.560 0.050 
58794.302 18.856 0.114 
58798.212 18.996 0.162 
58801.287 19.330 0.204 
58801.287 19.149 0.129 
58801.288 19.414 0.178 
58805.212 19.438 0.100 
58811.167 19.964 0.180 
58811.167 19.847 0.137 
58812.228 20.161 0.133 
58812.229 20.631 0.177 
58812.229 20.369 0.188 
