ZTF19aaptzar 0.02693367 149.749686 17.818942
filter ztfg
58584.232 18.346 0.024 
58585.205 17.983 0.020 
58591.185 16.701 0.009 
58591.186 16.773 0.013 
58598.227 16.451 0.004 
58601.230 16.574 0.004 
58605.212 16.748 0.004 
58608.207 16.948 0.005 
58612.176 17.330 0.007 
58634.202 18.988 0.038 
58637.218 19.187 0.062 
58645.201 19.685 0.168 
58648.172 19.651 0.230 
filter ztfr
58582.216 19.372 0.075 
58584.186 18.320 0.024 
58591.336 16.747 0.029 
58593.284 16.543 0.014 
58594.155 16.541 0.005 
58598.187 16.409 0.004 
58601.260 16.451 0.005 
58605.164 16.676 0.005 
58608.217 16.899 0.006 
58612.195 17.126 0.007 
58617.247 17.233 0.015 
58634.171 17.944 0.014 
58637.177 18.113 0.019 
58640.222 18.325 0.032 
58648.200 18.681 0.112 
