ZTF20aavpnqt 0.06541589 171.863107 7.069206
filter ztfg
58962.209 19.370 0.042 
58965.209 18.509 0.017 
58968.231 18.008 0.012 
58974.189 17.633 0.025 
58977.169 17.648 0.027 
58980.169 17.758 0.007 
58986.193 18.025 0.010 
58992.195 18.549 0.016 
58995.170 18.784 0.026 
59005.170 19.627 0.151 
59011.189 20.044 0.098 
59025.211 20.762 0.244 
filter ztfr
58962.252 19.582 0.072 
58968.207 18.256 0.014 
58971.189 17.981 0.018 
58980.254 17.918 0.009 
58986.250 18.100 0.014 
58992.235 18.557 0.019 
58995.212 18.554 0.020 
59005.236 18.751 0.081 
59011.237 19.025 0.054 
59025.171 19.501 0.079 
