ZTF20abvxhvg 0.20948868 354.687594 -13.358341
filter ztfg
59073.377 20.147 0.114 
59073.397 20.515 0.150 
59075.432 20.236 0.103 
59075.433 20.369 0.136 
59076.439 20.299 0.164 
59076.440 20.242 0.207 
59079.348 20.201 0.086 
59079.348 20.349 0.116 
59082.376 20.447 0.131 
59082.394 20.544 0.157 
59084.387 20.438 0.118 
59084.388 20.321 0.090 
59085.429 20.441 0.113 
59087.335 20.393 0.134 
59089.360 21.080 0.278 
59089.362 21.027 0.226 
59089.374 20.936 0.208 
59090.365 20.344 0.199 
filter ztfr
59073.440 20.583 0.168 
59076.376 20.505 0.137 
59076.376 20.171 0.115 
59079.378 20.417 0.158 
59079.411 20.252 0.116 
59079.418 20.254 0.123 
59086.384 20.378 0.119 
59086.385 20.235 0.106 
59088.398 20.350 0.146 
59114.312 21.073 0.213 
59117.337 21.234 0.232 
59117.338 21.275 0.264 
