ZTF19aacilht 0.075669 184.728735 5.249132
filter ztfg
58492.523 19.919 0.071 
58493.539 19.681 0.044 
58494.502 19.447 0.036 
58494.503 19.312 0.033 
58502.456 18.417 0.048 
58502.458 18.472 0.057 
58505.455 18.347 0.064 
58505.456 18.503 0.071 
58506.483 18.614 0.092 
58511.441 18.796 0.031 
58511.442 18.816 0.029 
58522.447 20.079 0.100 
58524.421 20.315 0.152 
58524.422 20.649 0.178 
58540.356 21.352 0.208 
filter ztfr
58491.544 20.234 0.132 
58493.479 19.801 0.063 
58493.502 19.790 0.057 
58494.544 19.663 0.076 
58494.548 19.529 0.047 
58502.523 18.486 0.034 
58502.524 18.566 0.038 
58503.483 18.731 0.099 
58505.523 18.714 0.089 
58505.541 18.553 0.066 
58511.525 18.898 0.061 
58522.526 19.245 0.043 
58524.466 19.444 0.062 
58524.467 19.419 0.051 
58543.356 20.283 0.108 
58543.357 20.510 0.148 
58547.298 20.631 0.154 
58558.336 20.811 0.259 
58559.290 20.956 0.305 
58559.291 20.704 0.270 
58561.337 20.483 0.312 
