ZTF18adcakbo 0.10334777 151.713503 3.622638
filter ztfg
58482.517 20.055 0.102 
58486.437 19.413 0.058 
58494.464 18.936 0.027 
58507.465 19.364 0.176 
filter ztfr
58481.482 20.684 0.203 
58486.478 19.534 0.045 
58493.473 19.050 0.033 
58493.489 19.028 0.026 
58502.426 18.951 0.081 
58502.504 18.939 0.090 
58503.340 19.493 0.234 
58503.357 19.040 0.125 
58503.375 19.267 0.135 
58503.392 19.475 0.269 
58503.410 19.018 0.082 
58503.426 19.009 0.063 
58503.443 18.856 0.063 
58511.417 19.430 0.045 
58540.263 20.789 0.152 
58558.187 20.534 0.286 
