ZTF19aapwbvm 0.083424 278.535237 70.954792
filter ztfg
58588.490 19.055 0.041 
58606.444 19.555 0.037 
58606.469 19.465 0.031 
58606.470 19.486 0.034 
58606.483 19.565 0.042 
58617.399 20.602 0.145 
58617.400 20.686 0.160 
58617.436 20.726 0.101 
58617.451 21.085 0.138 
filter ztfr
58588.386 19.116 0.076 
58591.450 18.876 0.087 
58597.407 18.712 0.041 
58600.477 18.736 0.031 
58606.324 19.121 0.057 
58606.326 19.137 0.065 
58606.352 19.038 0.048 
58606.371 19.015 0.046 
58617.324 19.692 0.110 
58617.347 19.587 0.089 
58617.348 19.715 0.111 
58617.368 19.436 0.084 
58627.411 20.143 0.140 
58628.385 20.250 0.146 
58628.414 20.742 0.281 
58633.343 20.658 0.183 
58636.327 20.404 0.144 
58639.327 20.644 0.185 
58642.450 20.648 0.176 
58658.392 20.891 0.254 
58661.328 20.940 0.242 
58663.330 20.825 0.207 
58665.346 20.733 0.188 
58673.222 21.180 0.290 
filter ztfi
58587.346 19.590 0.166 
58596.392 19.113 0.090 
58605.479 19.370 0.104 
58616.347 19.338 0.081 
58627.446 20.423 0.198 
58636.306 20.396 0.194 
58644.242 20.261 0.204 
58648.298 20.641 0.309 
