ZTF19aacwljg 0.05110555 142.669664 19.668956
filter ztfg
58507.468 17.739 0.036 
58522.399 18.522 0.020 
58522.410 18.624 0.025 
58526.415 18.894 0.052 
58541.238 19.990 0.081 
58556.342 20.210 0.177 
58567.208 20.628 0.157 
58581.213 20.853 0.149 
filter ztfr
58510.275 17.760 0.019 
58511.410 17.745 0.010 
58513.420 17.738 0.008 
58523.253 18.346 0.013 
58523.256 18.376 0.014 
58523.259 18.345 0.013 
58523.262 18.343 0.013 
58523.264 18.365 0.014 
58523.267 18.368 0.014 
58523.270 18.399 0.012 
58523.273 18.367 0.013 
58523.276 18.357 0.012 
58523.279 18.430 0.016 
58523.282 18.382 0.013 
58523.285 18.361 0.012 
58523.288 18.383 0.016 
58523.291 18.383 0.014 
58523.293 18.402 0.014 
58523.296 18.401 0.014 
58523.299 18.418 0.014 
58523.302 18.366 0.018 
58523.305 18.418 0.019 
58523.308 18.404 0.025 
58523.312 18.460 0.020 
58523.315 18.413 0.015 
58523.318 18.378 0.017 
58523.321 18.408 0.014 
58523.324 18.435 0.016 
58523.327 18.369 0.015 
58523.330 18.373 0.017 
58523.333 18.424 0.017 
58523.336 18.365 0.012 
58523.339 18.361 0.015 
58523.342 18.390 0.015 
58523.345 18.405 0.014 
58523.348 18.367 0.015 
58523.351 18.396 0.014 
58523.354 18.398 0.017 
58523.357 18.433 0.022 
58523.360 18.398 0.018 
58523.363 18.392 0.017 
58523.366 18.403 0.015 
58523.369 18.400 0.019 
58523.372 18.429 0.019 
58523.375 18.408 0.019 
58523.378 18.443 0.022 
58523.381 18.513 0.023 
58523.384 18.406 0.018 
58523.386 18.411 0.022 
58523.389 18.439 0.021 
58523.392 18.409 0.019 
58523.398 18.394 0.018 
58523.401 18.354 0.023 
58523.407 18.373 0.025 
58524.253 18.398 0.014 
58524.256 18.418 0.014 
58524.259 18.394 0.014 
58524.262 18.404 0.013 
58524.265 18.457 0.015 
58524.268 18.392 0.014 
58524.271 18.448 0.015 
58524.274 18.412 0.014 
58524.276 18.461 0.014 
58524.279 18.400 0.014 
58524.282 18.433 0.014 
58524.285 18.424 0.013 
58524.288 18.448 0.014 
58524.291 18.393 0.014 
58524.294 18.410 0.015 
58524.297 18.407 0.014 
58524.300 18.399 0.014 
58524.303 18.434 0.016 
58524.305 18.431 0.016 
58524.308 18.401 0.016 
58524.311 18.460 0.014 
58524.314 18.414 0.017 
58524.317 18.446 0.015 
58524.320 18.435 0.014 
58524.323 18.438 0.016 
58524.326 18.393 0.014 
58524.329 18.437 0.015 
58524.332 18.409 0.013 
58524.335 18.423 0.014 
58524.338 18.440 0.015 
58524.341 18.465 0.016 
58524.344 18.425 0.017 
58524.347 18.410 0.019 
58524.350 18.440 0.018 
58524.353 18.424 0.016 
58524.356 18.393 0.016 
58524.359 18.468 0.016 
58524.362 18.409 0.016 
58524.365 18.433 0.020 
58524.368 18.433 0.022 
58524.371 18.432 0.023 
58524.374 18.391 0.022 
58524.376 18.444 0.020 
58524.379 18.437 0.027 
58524.382 18.375 0.024 
58524.385 18.402 0.022 
58524.388 18.416 0.021 
58524.391 18.412 0.016 
58524.394 18.435 0.021 
58524.397 18.366 0.020 
58524.400 18.442 0.022 
58524.403 18.425 0.021 
58524.406 18.441 0.020 
58524.408 18.451 0.021 
58524.411 18.384 0.023 
58524.414 18.433 0.021 
58524.417 18.421 0.021 
58526.231 18.464 0.023 
58526.234 18.410 0.021 
58526.237 18.504 0.030 
58526.240 18.452 0.026 
58526.242 18.363 0.023 
58526.245 18.477 0.022 
58526.248 18.501 0.023 
58526.251 18.470 0.023 
58526.254 18.444 0.021 
58526.257 18.494 0.020 
58526.260 18.417 0.019 
58526.263 18.514 0.020 
58526.266 18.460 0.019 
58526.268 18.455 0.019 
58526.271 18.455 0.017 
58526.274 18.486 0.019 
58526.277 18.483 0.018 
58526.280 18.427 0.018 
58526.283 18.443 0.017 
58526.286 18.425 0.017 
58526.289 18.488 0.018 
58526.292 18.476 0.020 
58526.295 18.449 0.018 
58526.297 18.476 0.018 
58526.300 18.407 0.019 
58526.303 18.444 0.021 
58526.306 18.435 0.018 
58526.309 18.453 0.020 
58526.312 18.476 0.020 
58526.315 18.456 0.018 
58526.318 18.469 0.019 
58526.321 18.463 0.020 
58526.324 18.461 0.024 
58526.327 18.461 0.019 
58526.330 18.430 0.021 
58526.333 18.460 0.023 
58526.336 18.461 0.022 
58526.339 18.452 0.021 
58526.342 18.446 0.021 
58526.345 18.435 0.021 
58526.348 18.478 0.024 
58526.351 18.466 0.023 
58526.354 18.441 0.026 
58526.357 18.473 0.027 
58526.360 18.470 0.026 
58526.363 18.583 0.031 
58526.366 18.449 0.029 
58526.369 18.470 0.031 
58526.372 18.534 0.041 
58526.374 18.483 0.035 
58526.377 18.495 0.043 
58526.380 18.486 0.043 
58526.383 18.497 0.040 
58526.386 18.458 0.042 
58526.389 18.410 0.044 
58526.392 18.449 0.048 
58526.395 18.315 0.050 
58540.222 18.865 0.068 
58556.205 19.568 0.093 
58558.184 19.867 0.230 
58562.339 19.464 0.228 
58581.236 20.423 0.098 
58584.153 20.274 0.146 
filter ztfi
58543.333 19.049 0.075 
58558.260 19.861 0.159 
