ZTF20abwayjb 0.13632458 245.391851 32.56747
filter ztfg
59081.215 20.923 0.169 
59082.286 20.239 0.178 
59084.179 20.345 0.098 
59085.261 20.152 0.086 
59086.201 19.947 0.076 
59086.286 20.070 0.126 
59087.173 19.939 0.111 
59088.261 19.953 0.221 
59088.274 19.809 0.254 
59089.245 19.887 0.229 
59089.272 19.699 0.253 
59090.239 19.895 0.148 
59090.272 19.729 0.215 
59091.214 19.937 0.148 
59091.272 19.702 0.164 
59092.253 19.960 0.197 
59093.166 20.049 0.178 
59094.187 19.802 0.152 
59095.186 19.692 0.147 
59095.204 19.540 0.142 
59096.187 19.795 0.103 
59097.209 19.939 0.184 
59098.220 19.980 0.148 
59111.157 20.913 0.182 
filter ztfr
59077.152 21.078 0.191 
59078.283 20.783 0.191 
59079.301 20.923 0.229 
59080.184 20.845 0.191 
59081.173 20.912 0.185 
59082.167 20.612 0.133 
59086.164 19.989 0.082 
59086.187 19.991 0.088 
59087.156 19.793 0.089 
59087.260 20.021 0.176 
59088.161 20.188 0.174 
59088.184 19.816 0.122 
59089.141 19.822 0.128 
59090.180 19.719 0.090 
59091.204 19.862 0.102 
59092.216 19.648 0.095 
59092.230 19.841 0.122 
59093.141 19.746 0.089 
59094.155 19.637 0.096 
59095.165 19.638 0.090 
59096.204 19.793 0.096 
59098.167 19.946 0.066 
59099.139 19.673 0.056 
59109.157 19.937 0.115 
59111.225 20.143 0.202 
filter ztfi
59077.187 21.138 0.173 
59080.235 20.426 0.141 
59084.246 20.047 0.104 
59085.282 19.989 0.103 
59086.237 20.142 0.104 
59087.203 19.897 0.100 
59088.194 19.887 0.101 
59088.213 19.917 0.105 
59089.151 19.972 0.129 
59089.168 20.339 0.165 
59090.191 19.993 0.110 
59090.218 19.914 0.096 
59091.135 20.098 0.128 
59091.168 19.877 0.075 
59093.249 19.721 0.145 
59093.265 19.766 0.181 
59094.237 19.786 0.144 
59096.225 20.057 0.105 
59097.224 19.969 0.120 
59097.243 19.742 0.163 
59099.259 20.022 0.142 
59109.129 20.654 0.159 
