ZTF19abxvjzn 0.05 114.953154 21.979028
filter ztfg
58733.489 18.540 0.047 
58736.491 18.904 0.040 
58739.524 19.191 0.151 
58745.527 19.705 0.195 
58746.528 19.637 0.233 
58748.516 19.921 0.157 
58751.483 19.749 0.096 
58756.469 19.728 0.075 
58758.495 20.353 0.176 
58758.495 20.224 0.152 
58758.512 20.262 0.097 
58763.475 20.402 0.139 
58766.465 20.400 0.152 
58768.437 19.999 0.311 
58768.458 20.039 0.186 
58778.534 20.017 0.290 
58779.481 20.452 0.152 
58785.462 20.908 0.199 
58785.470 20.531 0.260 
58787.458 20.335 0.183 
58788.447 20.816 0.306 
58788.452 20.614 0.134 
58791.523 20.908 0.180 
58796.546 20.650 0.188 
58802.536 19.927 0.200 
filter ztfr
58733.509 18.002 0.039 
58736.512 18.084 0.042 
58739.467 18.242 0.095 
58740.517 18.043 0.048 
58740.517 18.152 0.053 
58745.485 18.548 0.090 
58748.485 18.963 0.140 
58756.517 19.071 0.089 
58757.441 19.128 0.109 
58760.520 19.320 0.087 
58760.521 19.449 0.101 
58761.470 19.380 0.093 
58761.471 19.295 0.087 
58766.529 19.373 0.103 
58769.477 19.416 0.175 
58770.405 19.364 0.275 
58771.416 18.935 0.194 
58772.501 19.635 0.174 
58783.464 19.825 0.283 
58785.499 19.900 0.157 
58786.437 20.245 0.306 
58786.437 19.689 0.241 
58788.545 20.257 0.240 
58790.521 20.348 0.203 
58791.481 19.654 0.138 
58802.418 19.595 0.273 
58802.423 19.579 0.253 
58802.424 19.827 0.291 
58802.429 19.827 0.286 
58802.430 19.816 0.309 
58802.431 19.775 0.293 
58802.432 19.654 0.279 
58802.432 19.478 0.244 
58802.433 19.644 0.262 
58802.434 19.670 0.271 
58802.435 19.685 0.277 
58802.437 19.945 0.300 
58802.437 19.535 0.236 
58802.438 19.617 0.273 
58802.439 19.905 0.302 
