ZTF19aabvfwn 0.04006002 129.06155 -5.350544
filter ztfg
58506.457 17.602 0.044 
58506.458 17.688 0.052 
58507.467 17.765 0.040 
58508.192 17.774 0.023 
58509.234 17.894 0.023 
58509.247 17.862 0.020 
58534.251 19.622 0.268 
58541.235 20.664 0.178 
58546.238 20.633 0.164 
58567.169 20.935 0.185 
58569.155 20.867 0.092 
filter ztfr
58507.279 17.582 0.014 
58508.232 17.699 0.016 
58509.288 17.794 0.025 
58509.289 17.809 0.027 
58510.273 17.937 0.032 
58513.410 18.139 0.021 
58523.210 18.436 0.022 
58526.226 18.819 0.052 
58534.336 19.036 0.136 
58540.262 19.421 0.059 
58558.235 20.401 0.253 
58567.123 20.497 0.144 
