ZTF20abzhwtq 0.05374 341.055804 -18.178339
filter ztfg
59109.294 17.875 0.020 
59110.326 17.838 0.025 
59111.316 17.808 0.013 
59112.273 17.812 0.010 
59114.248 17.911 0.012 
59124.165 18.875 0.116 
59130.233 19.658 0.072 
59134.230 20.081 0.104 
59138.210 20.363 0.157 
59140.169 20.500 0.128 
59143.189 20.409 0.101 
59165.180 21.105 0.204 
filter ztfr
59109.231 17.948 0.022 
59111.251 17.952 0.015 
59112.336 17.831 0.011 
59113.253 17.945 0.016 
59114.310 17.937 0.016 
59126.310 18.534 0.048 
59128.269 18.564 0.037 
59130.269 18.698 0.031 
59134.192 18.912 0.043 
59136.192 19.159 0.040 
59138.282 19.398 0.096 
59140.211 19.412 0.054 
59150.223 20.225 0.311 
59151.212 20.147 0.249 
59152.205 19.976 0.203 
59153.107 19.991 0.193 
59154.168 20.042 0.169 
59165.218 20.499 0.180 
59178.193 20.134 0.181 
