ZTF18acnbenl 0.06444337 169.999344 61.981993
filter ztfg
58434.514 20.421 0.143 
58437.494 19.257 0.050 
58438.469 19.100 0.028 
58439.488 18.731 0.022 
58440.453 18.661 0.023 
58441.490 18.519 0.019 
58443.518 18.276 0.018 
58443.519 18.272 0.018 
58450.468 18.174 0.021 
58450.469 18.097 0.021 
58461.470 18.889 0.034 
58464.489 19.142 0.024 
58464.490 19.188 0.027 
58465.541 19.234 0.031 
58468.450 19.502 0.042 
58469.510 19.551 0.047 
58472.513 19.874 0.074 
58472.514 19.886 0.079 
58482.498 21.115 0.258 
58486.546 20.666 0.141 
58486.546 20.686 0.145 
58487.479 20.565 0.122 
58487.492 20.796 0.137 
58491.465 20.954 0.223 
58493.532 21.211 0.139 
58494.487 20.938 0.122 
58494.489 20.917 0.103 
filter ztfr
58438.527 19.141 0.033 
58439.389 19.042 0.063 
58440.530 18.694 0.023 
58440.531 18.777 0.025 
58442.415 18.473 0.051 
58443.426 18.479 0.033 
58443.432 18.418 0.032 
58447.433 18.366 0.036 
58447.434 18.318 0.037 
58447.528 18.230 0.029 
58447.529 18.245 0.031 
58448.458 18.324 0.054 
58448.474 18.215 0.038 
58448.491 18.241 0.036 
58448.552 18.247 0.025 
58449.432 18.314 0.034 
58449.434 18.264 0.029 
58449.504 18.220 0.021 
58450.529 18.231 0.020 
58450.530 18.189 0.017 
58455.459 18.356 0.031 
58465.511 18.871 0.026 
58468.512 18.973 0.027 
58468.521 18.996 0.034 
58471.554 19.011 0.034 
58472.447 18.961 0.039 
58472.449 19.032 0.036 
58474.343 19.051 0.079 
58476.430 19.291 0.106 
58476.450 19.147 0.064 
58480.446 19.459 0.080 
58481.465 19.472 0.088 
58481.466 19.346 0.064 
58486.494 19.723 0.051 
58486.495 19.768 0.064 
58487.539 19.850 0.066 
58493.450 20.092 0.099 
58493.461 20.210 0.094 
58493.514 20.114 0.076 
58502.512 20.089 0.157 
58502.513 20.049 0.145 
58506.557 19.887 0.245 
58508.484 20.177 0.163 
58508.485 20.274 0.171 
58509.463 20.469 0.260 
58511.383 20.458 0.134 
58514.408 20.820 0.163 
