ZTF20acusqsp 0.06107509 142.593895 -21.453624
filter ztfg
59184.523 19.867 0.182 
59185.483 19.463 0.136 
59188.524 18.670 0.053 
59193.459 18.079 0.024 
59195.523 18.030 0.031 
59200.439 18.022 0.030 
59217.398 19.169 0.101 
59218.462 19.213 0.079 
59219.414 19.669 0.136 
59220.440 19.475 0.146 
59222.376 19.689 0.068 
59224.399 19.680 0.111 
59226.379 20.131 0.131 
59228.375 20.150 0.103 
59230.361 20.308 0.117 
59232.364 20.354 0.120 
filter ztfr
59185.523 19.409 0.095 
59188.504 18.675 0.058 
59193.521 18.252 0.021 
59198.439 18.125 0.025 
59203.459 18.239 0.031 
59215.440 18.780 0.147 
59217.460 18.827 0.063 
59218.423 18.806 0.042 
59219.460 18.804 0.054 
59222.439 18.872 0.044 
59224.488 18.964 0.081 
59226.415 18.934 0.052 
59228.439 19.221 0.070 
59230.419 19.124 0.051 
59232.398 19.328 0.048 
59248.356 20.312 0.179 
59249.385 20.164 0.288 
59251.314 20.260 0.135 
59253.332 20.258 0.105 
59256.378 20.472 0.154 
59265.294 20.783 0.226 
