ZTF18abfzkno 0.09649231 258.128897 26.018622
filter ztfg
58307.212 21.278 0.158 
58307.233 21.300 0.198 
58307.317 20.973 0.151 
58308.229 20.831 0.112 
58308.382 20.442 0.128 
58311.254 19.788 0.050 
58311.255 19.835 0.047 
58311.326 19.512 0.048 
58312.326 19.710 0.052 
58312.337 19.474 0.046 
58313.233 19.447 0.033 
58313.317 19.349 0.034 
58313.354 19.377 0.040 
58314.250 19.287 0.039 
58314.316 19.236 0.034 
58314.333 19.067 0.035 
58314.337 19.140 0.038 
58315.380 19.135 0.041 
58316.359 19.062 0.030 
58319.169 18.983 0.067 
58319.190 18.912 0.064 
58320.186 18.970 0.043 
58320.190 18.882 0.054 
58320.404 18.824 0.076 
58321.208 18.884 0.056 
58321.393 18.811 0.035 
58322.168 18.799 0.055 
58322.189 18.877 0.060 
58323.288 18.927 0.073 
58323.288 18.668 0.044 
58323.289 18.819 0.049 
58323.366 18.822 0.071 
58323.395 18.841 0.079 
58324.292 19.135 0.118 
58324.294 18.855 0.083 
58324.295 18.802 0.068 
58326.166 19.113 0.108 
58326.189 18.927 0.092 
58327.188 19.083 0.089 
58327.189 18.961 0.081 
58328.259 19.266 0.086 
58330.187 19.149 0.035 
58330.208 19.142 0.039 
58330.209 19.078 0.031 
58330.209 19.055 0.034 
58331.234 19.257 0.046 
58331.270 19.247 0.055 
58331.290 19.211 0.058 
58332.172 19.357 0.048 
58332.190 19.313 0.034 
58332.210 19.238 0.035 
58333.172 19.374 0.036 
58336.243 19.669 0.054 
58343.184 20.441 0.095 
58346.162 20.726 0.139 
58349.166 20.512 0.297 
filter ztfr
58307.194 20.868 0.131 
58307.361 20.998 0.177 
58308.232 20.476 0.102 
58308.233 20.554 0.105 
58311.192 19.828 0.052 
58311.229 19.698 0.060 
58312.233 19.731 0.058 
58313.208 19.548 0.049 
58313.210 19.526 0.040 
58314.189 19.466 0.042 
58314.229 19.324 0.036 
58315.316 19.261 0.035 
58315.339 19.183 0.034 
58316.224 19.217 0.039 
58316.232 19.111 0.029 
58316.252 19.029 0.034 
58318.269 18.984 0.027 
58318.270 19.003 0.028 
58319.249 19.019 0.036 
58319.252 19.093 0.041 
58319.278 18.997 0.044 
58320.255 18.956 0.032 
58320.276 18.973 0.037 
58320.350 18.900 0.033 
58321.211 18.873 0.053 
58321.212 19.009 0.046 
58321.231 18.883 0.038 
58321.253 19.027 0.043 
58322.233 18.826 0.037 
58322.271 19.025 0.041 
58322.275 18.924 0.038 
58323.224 19.010 0.075 
58326.273 18.989 0.066 
58326.293 18.859 0.055 
58326.333 19.051 0.113 
58327.274 18.992 0.075 
58327.294 18.998 0.070 
58327.294 18.913 0.065 
58327.316 18.999 0.083 
58328.294 19.028 0.071 
58328.333 19.182 0.098 
58329.299 19.130 0.064 
58329.318 19.078 0.064 
58330.311 19.043 0.050 
58330.315 19.052 0.054 
58330.315 19.041 0.052 
58330.337 19.017 0.057 
58331.169 19.265 0.049 
58331.190 19.148 0.028 
58331.211 19.127 0.028 
58332.253 19.250 0.039 
58332.296 19.217 0.049 
58333.162 19.234 0.040 
58336.220 19.423 0.035 
58343.164 19.675 0.048 
58346.183 19.698 0.051 
58350.148 19.983 0.088 
58350.171 19.979 0.102 
58351.166 19.893 0.090 
58354.191 20.416 0.191 
58354.210 19.625 0.130 
58354.250 20.133 0.149 
58361.137 20.958 0.174 
58364.134 20.599 0.241 
58370.152 20.874 0.150 
58374.128 21.010 0.166 
58374.148 20.976 0.144 
filter ztfi
58320.249 19.175 0.065 
58331.328 19.488 0.113 
