ZTF19abaeyln 0.0852425 231.278877 11.585195
filter ztfg
58654.251 19.154 0.044 
58663.212 18.534 0.016 
58672.182 18.690 0.024 
58675.299 18.876 0.060 
58678.271 19.108 0.081 
58681.168 19.431 0.120 
58690.195 20.262 0.072 
58693.234 20.245 0.097 
58695.214 20.626 0.065 
58705.250 20.156 0.225 
filter ztfr
58654.189 19.150 0.034 
58663.192 18.570 0.045 
58666.172 18.407 0.022 
58669.185 18.427 0.020 
58672.193 18.492 0.018 
58675.234 18.550 0.037 
58678.194 18.648 0.033 
58681.253 18.835 0.063 
58684.187 18.963 0.027 
58690.172 19.158 0.032 
58698.177 19.515 0.068 
58705.165 19.638 0.090 
58712.238 20.143 0.188 
58718.143 20.583 0.180 
filter ztfi
58653.232 19.791 0.137 
58659.175 18.956 0.057 
58663.171 19.043 0.085 
58675.179 19.242 0.112 
58675.189 19.011 0.087 
