ZTF20aaosuzy 0.11108421 175.105733 59.575068
filter ztfg
58894.330 21.244 0.192 
58898.279 20.548 0.086 
58898.388 20.364 0.060 
58898.389 20.561 0.072 
58898.413 20.532 0.075 
58899.370 20.265 0.076 
58899.385 20.100 0.064 
58899.386 20.140 0.060 
58899.414 20.218 0.063 
58900.323 19.978 0.064 
58900.324 19.900 0.051 
58900.345 19.945 0.061 
58900.370 19.900 0.045 
58903.346 19.442 0.035 
58904.283 19.346 0.035 
58904.305 19.275 0.025 
58904.306 19.312 0.032 
58905.263 19.147 0.046 
58905.284 19.072 0.044 
58905.302 19.177 0.047 
58906.299 19.122 0.035 
58906.300 19.112 0.030 
58906.324 19.145 0.030 
58908.326 18.969 0.024 
58909.221 18.834 0.055 
58909.246 18.954 0.042 
58911.366 18.840 0.042 
58911.407 18.875 0.030 
58912.265 18.862 0.040 
58912.284 18.832 0.033 
58912.285 18.801 0.034 
58913.287 18.843 0.041 
58913.301 18.798 0.033 
58913.305 18.772 0.034 
58914.223 18.901 0.079 
58914.239 18.778 0.114 
58914.240 18.872 0.104 
58915.225 18.790 0.071 
58915.243 18.864 0.065 
58915.244 18.765 0.058 
58936.277 20.680 0.104 
58944.424 19.927 0.204 
filter ztfr
58895.452 20.769 0.138 
58896.274 21.074 0.167 
58896.301 21.213 0.191 
58898.331 20.651 0.088 
58898.346 20.622 0.088 
58898.369 20.809 0.090 
58898.370 20.585 0.081 
58899.295 20.428 0.091 
58899.323 20.371 0.080 
58899.346 20.346 0.077 
58899.347 20.372 0.085 
58900.264 20.050 0.077 
58900.266 20.034 0.084 
58900.407 20.195 0.145 
58900.424 20.126 0.108 
58901.395 19.802 0.069 
58903.385 19.590 0.037 
58904.205 19.510 0.051 
58904.221 19.458 0.043 
58904.223 19.480 0.040 
58905.220 19.246 0.061 
58905.222 19.357 0.063 
58905.241 19.392 0.061 
58906.222 19.139 0.057 
58906.244 19.275 0.058 
58906.466 19.299 0.042 
58911.239 18.990 0.065 
58911.240 19.032 0.063 
58912.411 18.970 0.039 
58912.431 18.966 0.033 
58912.432 18.949 0.032 
58913.219 18.995 0.045 
58913.243 19.073 0.049 
58913.454 18.992 0.043 
58914.346 18.928 0.038 
58914.363 18.893 0.036 
58914.364 18.872 0.038 
58915.366 18.897 0.044 
58915.369 18.850 0.039 
58915.410 18.909 0.069 
58936.408 19.826 0.065 
58944.365 20.010 0.155 
58944.388 19.894 0.199 
58954.242 20.578 0.104 
58955.239 20.346 0.079 
58955.256 20.545 0.101 
58962.284 20.804 0.128 
58965.277 21.005 0.153 
58968.362 21.070 0.158 
58971.184 20.992 0.208 
58971.199 21.105 0.229 
58971.200 20.767 0.200 
58974.256 20.948 0.254 
58974.257 21.142 0.289 
58975.175 20.737 0.197 
58976.269 20.842 0.299 
filter ztfi
58904.323 19.743 0.060 
58905.347 19.690 0.087 
58906.369 19.669 0.050 
58906.389 19.720 0.052 
58908.372 19.526 0.040 
58908.385 19.524 0.049 
58909.348 19.532 0.064 
58911.270 19.449 0.074 
58911.280 19.574 0.075 
58912.296 19.568 0.054 
58912.326 19.562 0.044 
58913.348 19.587 0.070 
58913.382 19.631 0.123 
58915.279 19.671 0.118 
58944.258 20.197 0.140 
58944.308 20.036 0.104 
