ZTF19abzmnuk 0.03953882 241.56405 15.647609
filter ztfg
58745.134 19.234 0.044 
58745.134 19.144 0.043 
58749.129 18.049 0.023 
58749.130 18.075 0.021 
58758.130 17.442 0.015 
58760.145 17.502 0.020 
58772.117 18.688 0.066 
58774.125 19.239 0.143 
58778.115 19.329 0.129 
filter ztfr
58749.112 18.038 0.041 
58749.113 18.002 0.032 
58761.119 17.597 0.027 
58765.111 17.970 0.033 
58765.119 17.917 0.034 
58766.099 17.953 0.041 
58766.103 18.047 0.047 
58766.108 18.016 0.049 
58766.113 17.892 0.041 
58768.097 18.189 0.063 
58768.107 18.115 0.055 
58768.112 18.175 0.056 
58768.119 18.034 0.053 
58770.095 18.117 0.056 
58770.101 18.179 0.062 
58770.106 18.097 0.057 
58770.111 18.153 0.060 
58772.091 18.101 0.045 
58772.096 18.181 0.050 
58772.101 18.101 0.036 
58772.106 18.150 0.046 
58775.093 18.135 0.045 
58776.091 18.094 0.056 
58776.093 18.265 0.053 
58776.096 18.238 0.054 
58776.098 18.202 0.040 
58776.101 18.203 0.046 
58776.103 18.206 0.040 
58778.088 18.357 0.088 
58778.091 18.407 0.070 
58778.093 18.264 0.058 
58778.096 18.435 0.057 
58778.098 18.214 0.051 
58778.101 18.327 0.047 
58778.103 18.347 0.061 
58782.088 18.819 0.114 
58782.090 18.566 0.072 
58782.093 18.797 0.101 
58782.095 18.669 0.082 
58782.098 18.439 0.078 
58782.100 19.068 0.119 
58786.081 18.957 0.176 
58786.086 18.912 0.122 
58786.091 18.895 0.113 
58788.079 19.109 0.289 
58788.084 19.141 0.205 
58790.083 19.054 0.171 
58790.088 19.054 0.147 
58792.084 18.937 0.149 
58792.089 19.059 0.158 
58792.094 19.326 0.200 
58794.081 19.064 0.201 
58794.086 19.638 0.286 
58794.091 18.903 0.177 
