ZTF18aaodrgt 0.05162126 217.252198 17.325131
filter ztfg
58232.291 19.634 0.070 
58235.252 18.690 0.061 
58235.314 18.474 0.049 
58236.290 18.300 0.068 
58236.328 18.429 0.083 
58237.297 18.202 0.088 
58242.233 17.705 0.010 
58248.317 17.771 0.011 
58255.213 18.409 0.017 
58258.275 18.786 0.024 
58267.214 19.671 0.239 
58273.237 20.256 0.069 
58276.257 20.396 0.071 
58279.213 20.597 0.099 
58282.255 20.473 0.107 
58288.215 20.452 0.113 
58294.174 20.468 0.244 
filter ztfr
58231.292 20.018 0.112 
58242.311 17.875 0.016 
58245.338 17.875 0.035 
58248.293 17.851 0.019 
58255.261 18.320 0.019 
58258.251 18.426 0.027 
58267.313 18.723 0.063 
58270.300 18.985 0.050 
58276.194 19.358 0.038 
58279.256 19.652 0.050 
58282.215 19.703 0.063 
58288.236 20.053 0.092 
58291.237 20.178 0.187 
58294.250 20.124 0.159 
58300.177 20.574 0.155 
58306.172 20.513 0.163 
58312.193 20.639 0.145 
filter ztfi
58249.297 18.598 0.066 
58254.382 19.115 0.052 
58272.337 19.335 0.083 
58292.173 20.176 0.230 
