ZTF20acwncbd 0.07708264 123.723366 29.117454
filter ztfg
59194.403 19.441 0.066 
59194.419 19.485 0.076 
59194.458 19.522 0.045 
59196.413 19.021 0.050 
59196.419 19.011 0.040 
59196.455 18.991 0.050 
59198.354 18.598 0.023 
59198.379 18.630 0.023 
59198.417 18.627 0.026 
59199.358 18.548 0.023 
59199.359 18.567 0.024 
59199.529 18.523 0.027 
59200.307 18.360 0.027 
59200.433 18.391 0.035 
59202.340 18.322 0.025 
59202.486 18.294 0.019 
59203.345 18.219 0.018 
59203.414 18.264 0.018 
59204.333 18.206 0.015 
59204.348 18.203 0.014 
59204.457 18.211 0.016 
59205.303 18.171 0.016 
59205.382 18.196 0.017 
59210.225 18.403 0.081 
59216.202 18.400 0.131 
59216.447 18.537 0.053 
59216.525 18.655 0.104 
59217.458 18.569 0.040 
59218.264 18.651 0.033 
59218.322 18.699 0.097 
59218.430 18.664 0.031 
59218.431 18.704 0.033 
59218.467 18.635 0.037 
59219.435 18.728 0.039 
59220.329 18.861 0.034 
59220.330 18.860 0.035 
59220.367 18.874 0.073 
59221.310 18.974 0.029 
59221.388 18.943 0.032 
59222.308 19.030 0.025 
59222.414 19.053 0.029 
59222.415 19.100 0.026 
59223.325 19.204 0.042 
59223.417 19.197 0.040 
59224.333 19.214 0.036 
59224.421 19.200 0.043 
59224.435 19.200 0.054 
59225.227 19.278 0.054 
59226.305 19.371 0.047 
59226.350 19.348 0.048 
59226.451 19.408 0.069 
59227.218 19.570 0.057 
59227.423 19.513 0.046 
59228.266 19.547 0.048 
59228.279 19.565 0.045 
59228.415 19.619 0.046 
59228.415 19.713 0.050 
59228.426 19.571 0.047 
59229.302 19.562 0.078 
59229.441 19.467 0.075 
59230.312 19.820 0.065 
59230.404 19.791 0.057 
59230.414 19.840 0.056 
59231.260 19.850 0.101 
59232.258 19.879 0.051 
59232.384 19.871 0.050 
59232.395 20.010 0.050 
59233.363 20.016 0.086 
59248.228 20.593 0.116 
59252.267 21.130 0.193 
59254.227 20.890 0.135 
59265.392 20.849 0.185 
filter ztfr
59193.384 20.008 0.068 
59194.361 19.595 0.068 
59194.395 19.602 0.071 
59194.488 19.652 0.075 
59196.374 19.087 0.067 
59196.466 19.132 0.063 
59196.486 19.098 0.059 
59198.429 18.820 0.031 
59199.311 18.802 0.038 
59199.382 18.673 0.034 
59199.401 18.805 0.040 
59200.383 18.446 0.034 
59202.415 18.536 0.024 
59202.526 18.432 0.034 
59203.431 18.456 0.034 
59203.463 18.495 0.036 
59204.364 18.309 0.019 
59204.400 18.404 0.019 
59204.435 18.292 0.015 
59205.196 18.390 0.040 
59210.295 18.257 0.031 
59216.248 18.460 0.045 
59216.382 18.600 0.075 
59217.327 18.537 0.041 
59217.381 18.607 0.039 
59218.306 18.666 0.040 
59218.393 18.702 0.032 
59218.484 18.594 0.034 
59219.304 18.705 0.035 
59219.363 18.718 0.035 
59220.298 18.841 0.034 
59220.310 18.858 0.030 
59220.423 18.634 0.099 
59221.264 18.898 0.048 
59221.359 18.802 0.032 
59222.331 18.814 0.033 
59222.352 18.952 0.032 
59222.469 18.926 0.038 
59223.275 18.974 0.046 
59223.359 19.010 0.037 
59224.288 18.996 0.039 
59224.297 18.988 0.044 
59224.361 19.037 0.048 
59225.285 19.047 0.043 
59225.380 18.994 0.034 
59226.283 19.045 0.049 
59226.408 19.132 0.046 
59226.424 19.071 0.059 
59227.284 19.052 0.045 
59227.363 18.957 0.025 
59228.244 19.030 0.041 
59228.341 19.024 0.030 
59228.342 19.048 0.040 
59229.420 19.127 0.063 
59230.258 19.079 0.038 
59230.289 19.141 0.037 
59230.456 19.133 0.042 
59230.475 19.168 0.052 
59230.475 19.244 0.048 
59230.476 19.126 0.041 
59230.476 19.168 0.040 
59230.477 19.186 0.038 
59230.509 19.209 0.060 
59230.510 19.095 0.060 
59230.510 19.238 0.067 
59230.511 19.252 0.069 
59230.511 19.186 0.058 
59231.308 19.148 0.044 
59231.359 19.185 0.042 
59232.300 19.165 0.034 
59232.329 19.161 0.036 
59232.350 19.127 0.031 
59233.259 19.223 0.038 
59248.247 19.902 0.099 
59250.229 20.095 0.119 
59252.204 20.032 0.079 
59254.196 20.081 0.087 
59256.214 20.383 0.096 
59260.253 20.109 0.112 
59263.235 20.291 0.202 
59265.234 20.362 0.127 
59267.175 20.603 0.299 
filter ztfi
59199.469 19.281 0.116 
59202.421 18.908 0.075 
59205.343 18.960 0.052 
59210.447 19.308 0.164 
59220.386 19.782 0.206 
59223.424 19.918 0.174 
59226.363 19.832 0.161 
59229.363 20.507 0.312 
59232.233 19.736 0.093 
59251.249 20.274 0.165 
59254.324 20.462 0.172 
