ZTF20abodgpt 0.07875958 28.215173 51.09605
filter ztfg
59053.428 20.147 0.148 
59056.456 19.263 0.043 
59060.473 18.795 0.073 
59060.489 18.721 0.026 
59063.471 18.587 0.050 
59066.433 18.506 0.052 
59067.468 18.548 0.049 
59068.481 18.525 0.046 
59068.496 18.582 0.045 
59069.388 18.545 0.038 
59071.462 18.628 0.035 
59071.463 18.611 0.056 
59072.422 18.721 0.060 
59072.445 18.700 0.033 
59073.403 18.752 0.045 
59073.433 18.772 0.044 
59075.403 18.819 0.048 
59075.445 18.849 0.068 
59076.449 19.070 0.052 
59076.503 18.871 0.055 
59077.424 18.993 0.054 
59079.471 19.214 0.084 
59080.441 19.304 0.093 
59080.453 19.275 0.065 
59081.472 19.314 0.061 
59082.443 19.470 0.083 
59084.471 19.579 0.099 
59085.404 19.634 0.073 
59085.421 19.781 0.068 
59086.489 19.976 0.139 
59086.510 19.810 0.123 
59088.509 20.018 0.112 
59089.334 20.050 0.150 
59089.398 20.081 0.117 
59090.379 20.134 0.153 
59091.332 20.306 0.209 
59092.349 20.280 0.220 
59093.470 20.114 0.177 
59121.498 21.206 0.227 
filter ztfr
59060.451 18.764 0.100 
59061.381 18.805 0.143 
59063.406 18.636 0.085 
59064.370 18.749 0.091 
59065.389 18.566 0.097 
59066.468 18.553 0.116 
59066.499 18.602 0.082 
59067.430 18.507 0.103 
59068.413 18.510 0.053 
59068.423 18.602 0.159 
59069.440 18.541 0.087 
59069.463 18.552 0.127 
59070.494 18.639 0.176 
59071.381 18.588 0.083 
59072.482 18.710 0.133 
59072.499 18.602 0.044 
59073.471 18.668 0.109 
59073.477 18.676 0.092 
59074.400 18.670 0.135 
59075.471 18.768 0.152 
59076.384 18.879 0.165 
59076.407 18.800 0.046 
59077.444 18.896 0.079 
59079.416 19.038 0.136 
59080.509 19.044 0.111 
59081.415 19.212 0.138 
59081.426 19.083 0.108 
59082.477 19.247 0.100 
59083.471 19.244 0.165 
59084.494 19.258 0.143 
59084.506 19.315 0.155 
59085.472 19.305 0.176 
59086.423 19.301 0.157 
59088.412 19.321 0.240 
59089.447 19.365 0.272 
59090.494 19.371 0.116 
59091.475 19.408 0.176 
59093.389 19.603 0.186 
59094.345 19.331 0.136 
59097.472 19.472 0.118 
