ZTF20aazbqvr 0.07449601 168.452029 25.746314
filter ztfg
58976.192 19.647 0.138 
58979.229 19.038 0.031 
58985.190 18.554 0.016 
58986.209 18.477 0.018 
58991.174 18.713 0.021 
58995.186 19.031 0.030 
59014.205 20.676 0.160 
filter ztfr
58976.248 19.443 0.153 
58985.211 18.627 0.033 
58995.227 18.737 0.038 
59001.229 19.139 0.129 
59004.250 19.254 0.136 
59011.240 19.320 0.101 
59014.222 19.665 0.102 
59018.228 19.774 0.143 
59021.245 20.270 0.204 
59038.175 20.260 0.241 
59038.184 20.255 0.224 
59038.189 20.405 0.288 
59044.189 20.367 0.294 
59046.179 20.224 0.302 
