ZTF20abguygh 0.09527235 245.125481 30.022544
filter ztfg
59023.321 19.641 0.043 
59024.275 19.424 0.047 
59024.371 19.368 0.043 
59025.221 19.340 0.060 
59026.374 19.213 0.033 
59027.224 19.119 0.037 
59028.351 19.046 0.037 
59028.352 19.051 0.041 
59029.235 18.949 0.059 
59030.350 19.058 0.065 
59031.188 18.966 0.053 
59031.195 18.927 0.045 
59032.385 18.856 0.063 
59033.246 19.004 0.064 
59033.247 18.995 0.057 
59034.231 18.969 0.068 
59035.221 19.044 0.076 
59035.222 19.028 0.074 
59036.230 19.194 0.066 
59037.228 19.123 0.063 
59037.229 19.161 0.068 
59037.336 19.067 0.066 
59038.236 19.262 0.041 
59038.274 19.305 0.059 
59040.233 19.441 0.032 
59040.251 19.453 0.035 
59042.199 19.547 0.039 
59042.316 19.574 0.049 
59043.194 19.661 0.045 
59043.214 19.694 0.040 
59043.215 19.644 0.042 
59044.198 19.891 0.056 
59044.375 19.662 0.075 
59045.261 19.921 0.048 
59046.227 20.028 0.054 
59046.228 20.021 0.060 
59046.352 20.081 0.084 
59047.243 20.124 0.056 
59047.257 20.152 0.067 
59048.257 20.321 0.076 
59048.361 20.148 0.105 
59049.194 20.381 0.073 
59049.299 20.265 0.095 
59050.207 20.416 0.092 
59050.393 20.325 0.178 
59051.177 20.843 0.140 
59051.299 20.753 0.136 
59052.276 20.738 0.106 
59052.277 20.597 0.096 
59052.319 20.666 0.107 
59053.206 20.988 0.133 
59053.342 20.908 0.154 
59054.245 20.874 0.144 
59054.288 20.555 0.146 
59055.299 20.955 0.148 
59056.285 21.047 0.192 
59059.286 20.670 0.216 
59061.170 20.792 0.235 
59063.257 20.798 0.312 
59070.245 21.126 0.174 
59071.214 21.423 0.197 
filter ztfr
59023.299 19.752 0.058 
59025.194 19.325 0.058 
59025.195 19.418 0.069 
59026.287 19.381 0.087 
59027.259 19.065 0.041 
59027.288 19.150 0.043 
59028.244 19.105 0.043 
59028.265 19.153 0.045 
59029.215 19.291 0.078 
59031.233 19.019 0.057 
59031.371 18.917 0.048 
59032.350 19.093 0.069 
59034.331 18.957 0.065 
59034.332 19.075 0.078 
59034.356 18.923 0.066 
59035.366 19.154 0.091 
59036.269 18.975 0.047 
59036.359 19.072 0.069 
59037.208 19.150 0.065 
59038.393 19.195 0.084 
59039.226 19.134 0.032 
59039.252 19.217 0.039 
59040.274 19.212 0.037 
59040.275 19.203 0.045 
59041.233 19.274 0.043 
59041.272 19.364 0.045 
59042.217 19.307 0.037 
59042.233 19.448 0.050 
59043.265 19.417 0.042 
59044.217 19.329 0.043 
59044.393 19.305 0.076 
59045.195 19.482 0.046 
59045.224 19.413 0.044 
59046.193 19.528 0.054 
59046.194 19.590 0.051 
59046.410 19.364 0.086 
59047.215 19.675 0.050 
59047.407 19.661 0.100 
59048.194 19.582 0.051 
59048.382 19.615 0.077 
59049.173 19.547 0.056 
59049.349 19.631 0.074 
59050.311 19.544 0.053 
59051.350 19.492 0.069 
59052.246 19.743 0.055 
59052.367 19.846 0.077 
59053.309 19.619 0.049 
59054.208 19.899 0.066 
59054.350 19.953 0.091 
59055.245 19.978 0.077 
59055.326 20.128 0.103 
59056.194 20.057 0.103 
59057.177 20.126 0.094 
59057.343 19.987 0.106 
59059.176 20.249 0.119 
59059.344 20.015 0.144 
59060.206 20.447 0.163 
59061.268 20.589 0.206 
59061.334 20.118 0.170 
59062.226 20.577 0.225 
59062.324 20.030 0.188 
59063.164 20.631 0.217 
59063.181 20.585 0.204 
59064.156 20.550 0.285 
59064.277 20.527 0.290 
59065.171 20.080 0.129 
59066.225 20.422 0.172 
59066.226 20.065 0.131 
59067.179 20.711 0.143 
59068.345 20.347 0.270 
59069.201 20.910 0.156 
59069.201 20.561 0.122 
59071.324 20.706 0.252 
59072.180 20.732 0.145 
59073.183 20.962 0.194 
59078.283 20.520 0.178 
59079.301 20.909 0.291 
59080.302 20.467 0.285 
filter ztfi
59025.272 19.647 0.058 
59027.310 19.330 0.053 
59028.287 19.345 0.052 
59028.306 19.574 0.089 
59035.252 19.445 0.113 
59038.300 19.759 0.088 
59039.316 19.724 0.079 
59043.296 20.196 0.092 
59045.294 20.004 0.119 
59047.189 20.352 0.127 
59048.303 19.960 0.121 
59053.266 20.044 0.115 
59053.272 19.751 0.081 
59056.304 19.603 0.089 
59056.331 19.882 0.111 
59060.236 20.241 0.170 
59061.206 20.062 0.116 
59061.211 20.299 0.176 
59065.293 19.925 0.170 
59066.265 20.415 0.165 
59066.287 20.052 0.121 
59067.255 20.452 0.168 
59068.297 20.385 0.178 
59071.275 20.166 0.132 
59089.168 20.679 0.270 
59091.135 20.847 0.287 
