ZTF20aauwrod 0.10869826 224.381998 26.782968
filter ztfg
58955.399 19.352 0.036 
58956.378 19.234 0.024 
58962.375 19.203 0.029 
58963.295 19.166 0.023 
58964.357 19.157 0.027 
58965.402 19.303 0.030 
58966.416 19.297 0.030 
58967.276 19.409 0.044 
58968.290 19.361 0.030 
58970.296 19.420 0.043 
58970.313 19.459 0.043 
58971.420 19.569 0.047 
58972.274 19.738 0.084 
58972.288 19.539 0.066 
58973.254 19.645 0.104 
58973.269 19.651 0.112 
58974.451 19.764 0.142 
58976.203 19.958 0.231 
58979.245 20.178 0.105 
58979.246 20.169 0.105 
58980.225 20.400 0.062 
58980.226 20.371 0.063 
58981.294 20.332 0.097 
58981.295 20.586 0.114 
58985.312 20.854 0.112 
58987.245 21.029 0.119 
58992.318 21.214 0.176 
58993.270 21.284 0.170 
58994.269 21.396 0.156 
58994.270 21.567 0.197 
58996.193 21.393 0.191 
filter ztfr
58954.462 19.541 0.063 
58955.422 19.594 0.059 
58956.320 19.372 0.035 
58961.423 19.347 0.058 
58962.306 19.228 0.040 
58964.406 19.283 0.030 
58965.351 19.218 0.029 
58966.373 19.277 0.031 
58967.352 19.353 0.033 
58970.397 19.445 0.039 
58970.398 19.383 0.035 
58971.361 19.594 0.059 
58971.362 19.399 0.052 
58972.380 19.488 0.055 
58973.333 19.626 0.092 
58973.334 19.605 0.077 
58974.283 19.569 0.100 
58974.284 19.710 0.095 
58974.284 19.687 0.099 
58974.316 19.624 0.112 
58974.317 19.740 0.111 
58975.382 20.104 0.201 
58976.315 20.070 0.237 
58978.272 19.987 0.119 
58978.285 19.824 0.099 
58979.314 20.044 0.103 
58979.315 19.811 0.089 
58980.269 19.854 0.048 
58980.270 20.015 0.053 
58981.252 20.091 0.066 
58981.270 20.002 0.087 
58985.274 20.153 0.067 
58985.289 20.209 0.065 
58987.298 19.956 0.052 
58991.269 20.317 0.077 
58991.270 20.323 0.080 
58992.286 20.425 0.072 
58992.292 20.212 0.066 
58993.277 20.369 0.099 
58995.256 20.650 0.101 
58998.264 20.843 0.121 
58998.267 20.695 0.105 
58998.276 20.824 0.140 
58999.298 20.999 0.234 
59001.233 20.560 0.176 
59012.232 21.109 0.160 
filter ztfi
58954.369 19.949 0.116 
58962.391 19.834 0.118 
58970.315 20.077 0.129 
58992.368 20.430 0.178 
58997.331 20.450 0.149 
59004.327 20.255 0.218 
