ZTF19abxdnzt 0.04786185 239.581902 46.92806
filter ztfg
58732.134 19.053 0.043 
58732.160 19.115 0.046 
58732.175 19.072 0.041 
58733.158 18.624 0.028 
58733.180 18.688 0.036 
58733.200 18.581 0.050 
58734.157 18.264 0.020 
58734.172 18.211 0.023 
58734.199 18.282 0.041 
58734.206 18.258 0.036 
58737.165 17.397 0.017 
58741.135 16.854 0.008 
58744.138 16.717 0.004 
58747.140 16.626 0.004 
58750.144 16.746 0.006 
58760.141 17.315 0.010 
58771.112 18.406 0.055 
58775.116 18.765 0.033 
58778.120 18.904 0.052 
58781.114 19.149 0.104 
58785.117 19.408 0.087 
58789.124 19.556 0.156 
filter ztfr
58732.216 19.162 0.055 
58733.221 18.688 0.040 
58734.138 18.428 0.027 
58737.183 17.642 0.021 
58744.125 16.925 0.008 
58768.124 17.597 0.024 
58771.104 17.670 0.025 
58775.096 17.755 0.018 
58781.093 18.006 0.053 
58792.112 18.664 0.068 
filter ztfi
58733.135 19.156 0.060 
58747.115 17.501 0.027 
58751.116 17.617 0.024 
58763.125 18.349 0.040 
