ZTF19aauxmqj 0.06426414 250.63199 78.933844
filter ztfg
58617.392 19.570 0.074 
58628.455 17.992 0.019 
58634.243 18.167 0.014 
58640.346 18.606 0.021 
58643.324 18.872 0.026 
58646.326 19.129 0.046 
58649.365 19.381 0.108 
58652.221 19.646 0.141 
58654.306 20.002 0.151 
58655.306 19.967 0.191 
58665.205 20.542 0.106 
58668.199 21.197 0.174 
58671.292 20.872 0.172 
58674.196 20.620 0.147 
filter ztfr
58617.329 19.724 0.072 
58628.393 18.164 0.017 
58634.318 18.155 0.013 
58637.304 18.309 0.017 
58640.290 18.472 0.017 
58643.267 18.679 0.025 
58646.242 18.693 0.047 
58649.287 18.824 0.050 
58652.329 18.852 0.056 
58654.339 18.973 0.051 
58655.220 19.005 0.041 
58665.350 19.520 0.045 
58668.327 19.828 0.055 
58674.212 19.861 0.084 
58680.257 19.990 0.162 
58682.259 20.432 0.163 
58683.219 20.254 0.139 
58683.247 20.209 0.128 
58684.237 20.170 0.144 
58685.338 20.253 0.142 
58688.386 20.397 0.119 
58690.364 20.442 0.116 
58691.182 20.624 0.126 
58692.333 20.261 0.119 
58696.278 20.690 0.127 
58697.300 20.527 0.117 
58699.281 20.775 0.149 
58700.277 20.730 0.125 
58702.281 20.700 0.169 
58703.282 20.779 0.179 
58704.185 20.747 0.175 
58704.277 20.920 0.249 
58705.195 20.747 0.185 
58706.196 20.504 0.149 
58707.162 20.943 0.242 
58707.194 20.385 0.146 
filter ztfi
58627.444 18.622 0.033 
58636.309 18.876 0.046 
58640.308 19.214 0.068 
58644.246 19.600 0.121 
58648.295 19.533 0.120 
58652.263 19.536 0.120 
58659.182 19.312 0.072 
58663.182 19.636 0.087 
58668.464 19.732 0.113 
58672.444 20.028 0.162 
58685.299 20.585 0.219 
58691.345 20.938 0.227 
