ZTF18abrzevz 0.10059357 272.332704 27.610352
filter ztfg
58361.167 19.834 0.064 
58361.186 19.731 0.054 
58362.206 19.628 0.068 
58364.205 19.356 0.038 
58364.207 19.320 0.034 
58365.246 19.211 0.029 
58366.194 19.147 0.026 
58367.213 19.071 0.032 
58368.207 19.115 0.026 
58369.214 18.995 0.024 
58370.171 19.036 0.030 
58371.211 19.007 0.026 
58372.211 19.004 0.022 
58373.212 19.096 0.035 
58373.213 19.143 0.033 
58374.212 19.125 0.030 
58376.230 19.188 0.032 
58377.191 19.209 0.036 
58378.167 19.172 0.039 
58379.149 19.294 0.044 
58379.165 19.354 0.051 
58380.161 19.659 0.102 
58381.192 19.475 0.069 
58382.187 19.404 0.067 
58382.188 19.548 0.078 
58383.186 19.702 0.104 
58384.232 19.644 0.124 
58385.113 19.700 0.090 
58386.111 19.610 0.109 
58387.186 20.085 0.179 
58388.111 20.034 0.080 
58389.144 20.104 0.058 
58390.129 20.271 0.070 
filter ztfr
58359.271 20.317 0.153 
58360.219 20.051 0.108 
58361.133 19.789 0.085 
58361.134 19.870 0.082 
58362.171 19.630 0.045 
58363.215 19.503 0.057 
58364.169 19.443 0.036 
58364.170 19.403 0.037 
58365.173 19.352 0.037 
58367.170 19.247 0.038 
58367.172 19.212 0.034 
58368.165 19.135 0.030 
58369.165 19.132 0.029 
58370.151 19.109 0.032 
58371.148 19.104 0.027 
58372.164 19.074 0.025 
58373.149 19.139 0.033 
58373.167 19.112 0.034 
58377.166 19.191 0.035 
58378.146 19.124 0.032 
58379.243 19.330 0.045 
58379.253 19.310 0.054 
58382.113 19.353 0.052 
58382.115 19.515 0.060 
58383.130 19.456 0.065 
58384.136 19.602 0.066 
58385.187 19.665 0.094 
58386.194 19.737 0.106 
58387.109 19.577 0.058 
58388.171 19.707 0.085 
58388.172 19.783 0.092 
58389.125 19.706 0.047 
58390.207 19.757 0.085 
58400.167 20.012 0.081 
