ZTF19aayvylv 0.06973305 22.581863 31.80508
filter ztfg
58667.447 18.385 0.016 
58670.453 18.490 0.013 
58673.471 18.701 0.019 
58676.429 18.970 0.025 
58677.475 19.001 0.025 
58678.447 19.207 0.040 
58679.458 19.080 0.051 
58679.459 19.037 0.053 
58680.485 19.390 0.101 
58681.491 19.490 0.125 
58682.490 19.293 0.088 
58682.491 19.655 0.122 
58683.484 19.678 0.105 
58684.426 19.740 0.115 
58685.493 19.716 0.110 
58686.476 19.779 0.089 
58688.473 19.849 0.083 
58688.478 19.796 0.080 
58688.490 19.891 0.137 
58688.490 19.640 0.102 
58690.473 20.331 0.108 
58691.470 20.132 0.067 
58691.471 20.258 0.081 
58693.449 20.245 0.063 
58694.442 20.384 0.058 
58694.451 20.191 0.053 
58695.453 20.510 0.074 
58696.449 20.321 0.071 
58697.467 20.543 0.090 
58697.468 20.622 0.097 
58697.490 20.405 0.115 
58697.490 20.226 0.097 
58698.451 20.706 0.094 
58699.453 20.691 0.100 
58700.465 20.583 0.086 
58700.466 20.771 0.107 
58701.450 20.695 0.095 
58703.476 20.912 0.114 
58703.477 20.755 0.108 
58704.427 21.001 0.156 
58705.495 20.575 0.097 
58706.470 20.740 0.094 
58706.471 20.911 0.110 
58707.455 21.089 0.144 
58708.434 20.415 0.207 
58708.469 21.363 0.193 
58709.493 21.386 0.306 
58709.493 20.697 0.170 
58723.456 20.722 0.121 
58723.457 20.836 0.146 
58724.437 20.721 0.140 
58724.438 21.299 0.213 
58725.454 20.702 0.165 
58725.455 20.794 0.147 
58726.444 21.001 0.189 
58726.444 21.059 0.189 
58727.437 20.732 0.139 
58727.437 20.917 0.174 
58727.446 21.237 0.156 
58733.445 21.263 0.165 
58733.468 20.839 0.178 
58733.468 20.842 0.178 
58734.440 20.929 0.204 
58734.440 21.026 0.226 
58736.463 21.663 0.241 
58737.419 20.674 0.287 
58737.420 20.609 0.252 
filter ztfr
58651.438 18.621 0.080 
58654.446 18.463 0.051 
58657.432 18.337 0.035 
58667.476 18.300 0.024 
58670.474 18.425 0.015 
58673.451 18.598 0.017 
58676.466 18.799 0.021 
58678.488 18.839 0.028 
58679.472 18.825 0.032 
58679.473 18.858 0.027 
58680.431 18.810 0.054 
58681.448 18.961 0.053 
58682.427 18.999 0.046 
58682.428 18.884 0.043 
58683.453 19.062 0.052 
58685.449 19.007 0.034 
58685.458 18.908 0.041 
58688.424 19.050 0.039 
58688.434 18.977 0.032 
58691.425 19.070 0.034 
58691.425 19.081 0.035 
58693.468 19.200 0.025 
58694.411 19.219 0.028 
58694.412 19.219 0.028 
58695.468 19.188 0.028 
58696.476 19.295 0.028 
58697.426 19.290 0.030 
58697.433 19.383 0.034 
58699.487 19.486 0.037 
58700.445 19.489 0.034 
58700.453 19.536 0.036 
58701.495 19.411 0.053 
58703.453 19.754 0.049 
58703.454 19.630 0.044 
58704.463 19.805 0.057 
58705.465 19.784 0.050 
58706.494 19.757 0.049 
58706.495 19.861 0.055 
58706.504 19.577 0.056 
58706.505 19.508 0.054 
58707.469 19.865 0.049 
58708.496 19.865 0.057 
58709.402 19.806 0.088 
58709.403 19.979 0.091 
58710.402 19.819 0.110 
58710.404 19.598 0.096 
58710.437 19.895 0.105 
58711.409 19.704 0.090 
58711.409 19.680 0.096 
58711.429 20.174 0.113 
58712.435 19.865 0.112 
58712.436 20.017 0.125 
58713.401 19.839 0.113 
58713.412 19.730 0.117 
58713.413 19.398 0.088 
58714.425 20.164 0.114 
58715.442 20.034 0.106 
58715.442 20.191 0.120 
58716.440 20.162 0.127 
58717.506 19.799 0.117 
58717.507 19.788 0.111 
58718.465 20.029 0.087 
58718.512 19.661 0.102 
58718.513 19.814 0.109 
58719.411 19.848 0.067 
58719.411 19.947 0.068 
58724.392 19.889 0.080 
58724.393 19.996 0.087 
58724.414 20.542 0.115 
58726.388 19.975 0.061 
58726.389 19.950 0.061 
58727.486 20.358 0.083 
58730.425 20.472 0.096 
58733.409 20.757 0.131 
58736.430 20.791 0.136 
58738.365 20.039 0.125 
58738.365 20.111 0.127 
58738.393 20.724 0.200 
58739.401 20.592 0.234 
58739.402 20.218 0.184 
58739.406 20.391 0.184 
58739.407 19.962 0.120 
58740.439 20.272 0.236 
58740.440 20.065 0.194 
filter ztfi
58668.468 19.030 0.056 
58672.447 19.426 0.080 
58682.441 19.510 0.101 
58686.448 19.283 0.067 
58697.447 19.352 0.049 
58701.420 19.707 0.074 
58705.429 20.142 0.114 
58709.432 20.164 0.153 
58713.425 20.130 0.189 
58733.430 21.285 0.283 
