ZTF20aceqoer 0.11219758 15.257849 21.199338
filter ztfg
59115.425 21.020 0.156 
59116.266 20.964 0.184 
59117.286 20.257 0.099 
59119.338 19.819 0.094 
59120.285 19.720 0.108 
59121.306 19.426 0.102 
59122.281 19.600 0.152 
59126.277 19.208 0.122 
59128.321 19.155 0.095 
59130.364 19.147 0.042 
59134.266 19.323 0.041 
59136.359 19.398 0.033 
59138.234 19.517 0.059 
59140.287 19.680 0.049 
59144.336 20.141 0.058 
59149.450 20.520 0.212 
filter ztfr
59116.361 20.832 0.145 
59117.354 20.277 0.084 
59118.262 20.024 0.107 
59118.353 20.149 0.084 
59126.315 19.255 0.127 
59126.365 19.167 0.109 
59127.392 18.902 0.102 
59128.259 19.287 0.092 
59130.261 19.125 0.044 
59134.311 19.253 0.055 
59136.308 19.192 0.050 
59138.304 19.435 0.052 
59140.245 19.403 0.044 
59144.236 19.928 0.065 
59149.207 19.823 0.253 
59151.234 19.954 0.210 
59155.265 20.081 0.193 
59166.352 20.683 0.196 
59168.144 20.734 0.176 
59170.144 20.734 0.189 
59172.152 20.763 0.185 
59181.117 20.149 0.301 
filter ztfi
59173.263 20.347 0.135 
