ZTF20aacdfep 0.05846544 251.218761 42.982267
filter ztfg
58851.551 18.911 0.067 
58873.551 19.912 0.053 
58876.534 20.209 0.071 
58879.506 20.420 0.174 
58883.486 20.806 0.253 
58894.567 20.850 0.259 
58894.567 20.942 0.259 
58914.495 21.161 0.253 
filter ztfr
58854.571 18.691 0.067 
58856.511 18.491 0.022 
58873.534 19.209 0.039 
58876.558 19.244 0.031 
58883.558 19.693 0.100 
58886.558 19.595 0.064 
58890.485 19.928 0.252 
58893.543 20.108 0.087 
58898.537 20.456 0.096 
58904.526 20.627 0.134 
58908.512 20.834 0.156 
58911.515 20.971 0.269 
58914.534 21.281 0.193 
