ZTF19acardcs 0.07492515 340.645331 17.966889
filter ztfg
58749.196 20.359 0.152 
58750.197 20.058 0.161 
58751.194 19.801 0.097 
58757.172 18.898 0.026 
58758.211 18.974 0.050 
58760.195 18.877 0.041 
58761.194 18.950 0.058 
58762.193 19.085 0.072 
58764.283 18.962 0.047 
58764.283 18.954 0.047 
58764.335 19.084 0.075 
58766.276 19.215 0.101 
58766.276 19.140 0.086 
58772.266 19.861 0.191 
58772.266 19.822 0.174 
58777.186 20.333 0.205 
58778.189 20.471 0.127 
58778.189 20.424 0.116 
filter ztfr
58747.167 20.449 0.208 
58751.311 19.683 0.085 
58751.312 19.741 0.085 
58757.233 18.951 0.033 
58758.174 18.819 0.063 
58759.210 18.916 0.055 
58760.167 18.879 0.044 
58761.166 18.828 0.049 
58762.165 18.900 0.052 
58770.299 19.328 0.138 
58770.299 19.212 0.128 
58771.265 19.414 0.164 
58771.318 19.142 0.117 
58771.319 19.091 0.105 
58774.193 19.348 0.099 
58774.220 19.306 0.085 
58774.221 19.501 0.098 
58777.191 19.390 0.090 
58779.246 19.510 0.074 
58779.246 19.684 0.087 
58781.235 19.443 0.192 
58785.242 20.307 0.172 
58787.189 20.148 0.242 
58787.190 20.601 0.312 
58790.187 20.169 0.165 
58790.188 20.332 0.198 
58791.107 20.357 0.209 
