ZTF18absgnio 0.05939218 351.235861 9.431287
filter ztfg
58346.374 19.902 0.049 
58348.394 18.977 0.025 
58349.379 18.585 0.027 
58351.404 18.238 0.011 
58352.379 17.997 0.018 
58360.382 17.676 0.028 
58360.406 17.699 0.031 
58363.320 17.641 0.019 
58363.339 17.733 0.011 
58365.310 17.760 0.011 
58366.403 17.897 0.011 
58368.360 17.999 0.011 
58369.308 18.050 0.012 
58369.309 17.982 0.013 
58369.310 18.081 0.011 
58369.324 18.098 0.010 
58371.338 18.215 0.012 
58372.287 18.381 0.014 
58374.277 18.442 0.018 
58375.309 18.580 0.017 
58376.312 18.617 0.017 
58377.341 18.850 0.026 
58378.319 18.932 0.024 
58380.352 19.057 0.028 
58382.267 19.067 0.056 
58382.269 19.619 0.100 
58382.391 19.366 0.088 
58383.277 19.425 0.119 
58383.285 19.212 0.094 
58383.285 19.284 0.107 
58384.300 19.807 0.191 
58384.328 19.764 0.215 
58384.393 19.351 0.186 
58390.344 20.105 0.165 
58433.170 20.739 0.282 
filter ztfr
58348.401 19.218 0.064 
58349.335 18.870 0.037 
58351.395 18.483 0.028 
58352.316 18.126 0.028 
58353.361 18.081 0.018 
58354.338 17.970 0.045 
58354.372 18.027 0.029 
58354.423 18.051 0.048 
58355.348 17.839 0.035 
58355.420 17.901 0.040 
58357.214 17.901 0.108 
58357.415 17.917 0.062 
58359.317 17.803 0.043 
58359.386 17.816 0.030 
58360.349 17.791 0.044 
58361.332 17.797 0.013 
58362.317 17.737 0.021 
58362.346 17.803 0.010 
58363.276 17.863 0.029 
58364.328 17.833 0.011 
58365.353 17.770 0.017 
58366.351 17.871 0.022 
58366.371 17.924 0.020 
58368.310 17.987 0.016 
58368.310 17.899 0.012 
58368.339 17.983 0.019 
58368.351 17.990 0.030 
58369.360 18.083 0.026 
58370.307 18.073 0.021 
58371.310 18.186 0.019 
58371.323 18.233 0.030 
58372.321 18.228 0.014 
58372.322 18.231 0.020 
58372.346 18.279 0.032 
58372.367 18.246 0.035 
58373.312 18.312 0.027 
58373.313 18.325 0.017 
58374.318 18.391 0.027 
58374.349 18.366 0.036 
58375.337 18.428 0.035 
58377.295 18.419 0.026 
58378.285 18.483 0.038 
58378.287 18.447 0.019 
58379.283 18.486 0.021 
58380.281 18.552 0.023 
58380.319 18.676 0.040 
58382.319 18.576 0.068 
58383.297 18.766 0.069 
58386.282 18.845 0.125 
58389.271 18.817 0.036 
58389.297 18.698 0.057 
58400.224 19.369 0.063 
filter ztfi
58351.349 18.579 0.091 
58351.351 18.791 0.078 
58361.362 18.404 0.105 
58361.374 18.320 0.079 
58365.322 18.398 0.100 
58365.329 18.471 0.085 
58366.305 18.786 0.080 
58369.343 18.735 0.118 
58370.316 18.592 0.093 
58373.343 19.068 0.161 
58374.294 19.374 0.199 
58375.330 18.927 0.098 
58375.332 19.021 0.140 
58377.322 18.995 0.148 
58377.327 19.022 0.155 
58378.357 18.930 0.101 
58382.278 18.780 0.150 
58387.316 18.737 0.205 
