ZTF19abakdjd 0.05945434 256.292391 41.77946
filter ztfg
58648.329 20.865 0.304 
58655.249 20.043 0.111 
58655.268 20.079 0.136 
58655.286 20.134 0.145 
58657.207 19.373 0.041 
58657.223 19.305 0.032 
58657.243 19.374 0.036 
58657.244 19.373 0.038 
58658.219 19.093 0.025 
58660.177 18.670 0.029 
58660.202 18.675 0.016 
58662.227 18.366 0.016 
58665.207 18.101 0.011 
58665.218 18.088 0.010 
58666.219 18.063 0.011 
58666.245 18.051 0.010 
58666.246 18.086 0.012 
58667.329 18.055 0.013 
58667.344 18.021 0.012 
58668.292 18.036 0.011 
58670.287 18.046 0.009 
58671.289 18.091 0.010 
58672.312 18.076 0.009 
58672.313 18.110 0.010 
58672.318 18.112 0.010 
58673.307 18.146 0.012 
58673.334 18.146 0.011 
58674.193 18.190 0.016 
58674.354 18.159 0.012 
58675.308 18.263 0.024 
58675.309 18.232 0.021 
58675.353 18.252 0.018 
58676.305 18.285 0.025 
58676.324 18.302 0.027 
58678.268 18.413 0.034 
58678.283 18.355 0.027 
58678.284 18.303 0.025 
58678.294 18.330 0.031 
58679.287 18.411 0.033 
58679.296 18.491 0.038 
58679.308 18.448 0.030 
58679.309 18.472 0.032 
58679.316 18.436 0.031 
58680.187 18.546 0.043 
58680.200 18.559 0.041 
58680.215 18.489 0.036 
58681.181 18.780 0.050 
58681.182 18.559 0.038 
58681.202 18.646 0.051 
58681.215 18.568 0.049 
58682.182 18.703 0.034 
58682.201 18.725 0.035 
58682.216 18.710 0.038 
58683.185 18.791 0.025 
58683.198 18.803 0.028 
58684.196 18.958 0.025 
58684.197 18.887 0.021 
58684.225 18.934 0.035 
58685.175 18.987 0.028 
58685.198 18.948 0.022 
58686.183 19.111 0.028 
58686.200 19.139 0.033 
58686.288 19.087 0.039 
58688.207 19.278 0.036 
58688.303 19.284 0.036 
58690.204 19.471 0.041 
58690.280 19.411 0.038 
58691.215 19.483 0.033 
58691.216 19.574 0.043 
58691.308 19.583 0.043 
58693.240 19.805 0.062 
58693.258 19.706 0.050 
58693.275 19.785 0.058 
58694.222 19.730 0.053 
58696.262 20.134 0.062 
58697.197 20.100 0.068 
58697.198 20.092 0.059 
58699.199 20.302 0.081 
58700.259 20.287 0.092 
58703.196 20.235 0.127 
58703.197 20.637 0.174 
58705.261 20.694 0.232 
58706.173 20.920 0.222 
58706.174 20.805 0.221 
58708.181 20.471 0.190 
58708.347 20.268 0.276 
58709.165 20.582 0.249 
58709.166 20.755 0.269 
58712.155 20.677 0.162 
58714.160 21.003 0.160 
58716.165 20.795 0.142 
58716.181 20.998 0.161 
58718.163 21.206 0.184 
58718.181 20.777 0.130 
58718.182 20.930 0.132 
58718.270 20.628 0.131 
58723.166 20.978 0.162 
58723.185 20.978 0.151 
58727.155 20.810 0.125 
