ZTF19aanhlzi 0.05440369 203.034854 10.438215
filter ztfg
58567.310 18.632 0.051 
58572.335 18.129 0.018 
58575.315 18.081 0.015 
58580.298 18.075 0.012 
58596.232 19.361 0.060 
58600.234 19.691 0.056 
58606.380 20.154 0.070 
58612.252 20.678 0.098 
58616.231 21.003 0.271 
58628.211 21.210 0.166 
58628.212 20.962 0.131 
58634.211 21.209 0.169 
58635.191 21.090 0.183 
58637.212 20.980 0.144 
58638.208 21.187 0.178 
58640.193 21.457 0.183 
filter ztfr
58567.361 18.626 0.041 
58572.357 18.115 0.019 
58580.316 18.011 0.015 
58583.315 18.149 0.019 
58586.332 18.238 0.020 
58593.278 18.620 0.072 
58596.274 18.603 0.028 
58600.277 18.677 0.019 
58606.211 18.846 0.024 
58612.248 19.150 0.029 
58616.299 19.506 0.069 
58628.301 19.869 0.063 
58628.311 19.990 0.075 
58633.206 20.055 0.071 
58633.207 20.034 0.066 
58634.284 19.904 0.062 
58635.233 20.010 0.067 
58636.203 20.175 0.073 
58636.204 20.059 0.068 
58637.190 20.148 0.077 
58638.230 20.193 0.082 
58639.171 19.916 0.071 
58639.172 20.159 0.085 
58640.216 20.122 0.073 
58641.277 20.304 0.081 
58642.225 20.301 0.088 
58647.233 20.358 0.224 
58650.233 19.883 0.124 
filter ztfi
58567.338 19.205 0.083 
58573.351 18.538 0.032 
58581.380 18.571 0.038 
58586.295 18.974 0.056 
58594.297 19.036 0.102 
58600.183 19.180 0.070 
58607.273 19.108 0.047 
58612.320 19.302 0.056 
58616.194 19.454 0.104 
58628.169 20.218 0.143 
58637.275 20.321 0.134 
58641.256 20.471 0.167 
