ZTF19aavowpa 0.11076005 242.738046 57.91034
filter ztfg
58632.352 20.290 0.091 
58635.429 19.628 0.040 
58637.247 19.464 0.034 
58637.261 19.411 0.031 
58637.447 19.381 0.030 
58638.332 19.433 0.034 
58638.338 19.409 0.030 
58638.339 19.321 0.031 
58638.363 19.325 0.033 
58639.248 19.319 0.029 
58639.266 19.262 0.025 
58639.427 19.239 0.027 
58640.328 19.197 0.025 
58640.346 19.196 0.030 
58640.365 19.154 0.024 
58641.205 19.113 0.024 
58641.241 19.170 0.023 
58641.242 19.112 0.024 
58642.308 19.058 0.021 
58642.394 19.128 0.024 
58642.411 19.057 0.020 
58643.202 18.989 0.032 
58643.325 19.045 0.025 
58643.345 19.130 0.025 
58644.197 19.118 0.038 
58644.198 19.158 0.039 
58644.226 19.123 0.033 
58645.216 19.038 0.042 
58645.242 19.097 0.040 
58645.413 19.086 0.036 
58646.202 18.911 0.049 
58646.416 19.103 0.028 
58647.226 19.175 0.049 
58647.227 19.229 0.050 
58647.349 19.170 0.057 
58648.330 19.164 0.069 
58648.348 18.994 0.063 
58648.368 19.276 0.071 
58649.202 19.262 0.075 
58649.351 19.230 0.081 
58649.394 19.265 0.080 
58650.206 19.155 0.072 
58650.221 19.190 0.077 
58650.222 19.283 0.078 
58651.186 19.215 0.092 
58651.205 19.112 0.080 
58651.222 19.299 0.098 
58652.182 19.385 0.080 
58652.201 19.278 0.067 
58652.222 19.386 0.078 
58653.286 19.450 0.087 
58653.306 19.310 0.080 
58653.307 19.625 0.100 
58653.321 19.362 0.088 
58654.282 19.652 0.082 
58654.304 19.655 0.090 
58654.319 19.683 0.096 
58655.246 19.655 0.058 
58655.265 19.705 0.096 
58655.286 19.592 0.094 
58657.204 19.752 0.049 
58657.225 19.886 0.048 
58657.248 20.009 0.065 
58657.249 19.891 0.062 
58658.223 20.003 0.048 
58660.179 20.222 0.091 
58660.199 20.134 0.053 
58662.222 20.486 0.074 
58663.223 20.738 0.110 
58665.204 20.731 0.097 
58665.225 20.898 0.123 
58666.222 21.012 0.129 
58666.223 20.720 0.104 
58666.248 21.016 0.124 
58667.329 20.799 0.137 
58667.352 21.055 0.159 
58668.201 21.024 0.133 
58669.207 20.984 0.140 
58670.290 21.038 0.132 
