ZTF20acgpngg 0.053 356.294131 -25.822328
filter ztfg
59126.252 18.408 0.068 
59140.189 18.268 0.020 
59151.170 19.332 0.178 
59152.232 19.718 0.235 
59156.227 19.845 0.174 
59158.192 20.524 0.293 
59165.181 20.753 0.192 
59167.168 20.392 0.266 
filter ztfr
59128.271 18.151 0.027 
59130.257 18.051 0.021 
59134.295 17.919 0.022 
59136.294 17.921 0.019 
59138.274 18.046 0.028 
59140.230 18.193 0.017 
59144.210 18.398 0.026 
59151.243 18.712 0.084 
59152.225 18.714 0.072 
59154.189 18.662 0.069 
59158.265 19.405 0.138 
59164.170 19.453 0.120 
59167.209 19.662 0.095 
59168.177 19.683 0.085 
59169.189 19.918 0.124 
59170.177 19.671 0.129 
59171.191 19.921 0.115 
59178.191 19.780 0.154 
59184.106 20.246 0.201 
59189.169 20.299 0.236 
59194.126 20.956 0.309 
59205.127 20.431 0.254 
