ZTF18abnvnqb 0.09579804 267.428578 54.399235
filter ztfg
58346.328 20.783 0.127 
58349.183 19.579 0.069 
58349.183 19.684 0.066 
58349.202 19.855 0.089 
58349.227 19.789 0.075 
58350.274 19.699 0.065 
58350.301 19.650 0.061 
58350.346 19.756 0.056 
58351.265 19.534 0.064 
58351.290 19.484 0.070 
58352.167 19.390 0.076 
58352.186 19.393 0.063 
58352.187 19.454 0.073 
58352.202 19.502 0.072 
58360.152 19.045 0.027 
58361.162 19.006 0.030 
58361.163 19.043 0.028 
58361.175 19.053 0.024 
58361.204 19.028 0.025 
58362.197 19.087 0.024 
58362.218 19.053 0.027 
58362.240 19.112 0.038 
58363.165 19.110 0.035 
58363.174 19.109 0.037 
58363.201 19.171 0.032 
58364.196 19.208 0.028 
58364.219 19.145 0.029 
58364.220 19.153 0.028 
58364.242 19.156 0.029 
58365.239 19.184 0.030 
58365.266 19.235 0.033 
58365.284 19.226 0.036 
58366.203 19.258 0.025 
58366.221 19.272 0.026 
58366.241 19.375 0.034 
58367.223 19.310 0.032 
58367.224 19.320 0.030 
58367.239 19.411 0.041 
58367.258 19.371 0.037 
58368.216 19.358 0.028 
58368.246 19.367 0.038 
58368.260 19.394 0.036 
58369.222 19.423 0.034 
58369.237 19.445 0.034 
58369.260 19.495 0.039 
58370.182 19.520 0.037 
58370.203 19.520 0.041 
58370.224 19.554 0.050 
58370.225 19.536 0.045 
58371.217 19.488 0.034 
58371.246 19.575 0.045 
58371.261 19.547 0.041 
58372.205 19.645 0.040 
58372.215 19.563 0.039 
58372.243 19.615 0.045 
58373.196 19.694 0.047 
58373.225 19.837 0.066 
58373.241 19.642 0.056 
58373.247 19.794 0.074 
58374.201 19.849 0.053 
58374.222 19.695 0.049 
58374.237 19.839 0.074 
58375.218 19.875 0.052 
58375.242 19.843 0.055 
58376.217 20.043 0.077 
58376.218 20.075 0.076 
58376.247 19.992 0.071 
58377.201 20.318 0.091 
58377.225 20.183 0.095 
58377.236 19.974 0.076 
58378.162 20.116 0.080 
58378.182 20.238 0.090 
58378.206 20.094 0.082 
58379.153 20.268 0.109 
58379.173 20.261 0.115 
58379.180 20.059 0.093 
58379.192 20.236 0.095 
58380.183 20.214 0.115 
58381.180 20.344 0.139 
58381.201 20.711 0.218 
58381.223 20.484 0.194 
