ZTF18aaqcqve 0.12214018 198.097981 47.450729
filter ztfg
58230.342 21.297 0.180 
58230.343 21.240 0.169 
58230.344 21.227 0.173 
58230.373 21.268 0.168 
58232.179 20.277 0.217 
58232.258 20.220 0.202 
58233.242 20.341 0.132 
58234.198 20.550 0.245 
58234.253 20.392 0.297 
58235.319 19.738 0.123 
58236.176 20.125 0.218 
58236.193 19.683 0.157 
58236.218 19.998 0.218 
58236.241 19.855 0.192 
58236.343 19.858 0.204 
58236.346 19.766 0.192 
58237.173 19.689 0.158 
58237.175 19.710 0.169 
58237.227 19.842 0.201 
58237.241 19.471 0.143 
58238.151 19.453 0.172 
58238.180 19.673 0.206 
58242.218 19.362 0.035 
58242.247 19.357 0.031 
58242.248 19.367 0.031 
58242.249 19.395 0.032 
58243.219 19.420 0.036 
58243.220 19.377 0.034 
58243.263 19.360 0.028 
58244.202 19.409 0.037 
58244.221 19.334 0.028 
58244.222 19.301 0.029 
58244.246 19.341 0.042 
58246.301 19.310 0.032 
58247.204 19.478 0.028 
58247.301 19.392 0.031 
58247.302 19.450 0.032 
58247.333 19.464 0.032 
58248.182 19.509 0.033 
58248.191 19.501 0.030 
58248.222 19.453 0.036 
58248.223 19.529 0.033 
58248.224 19.442 0.038 
58249.196 19.540 0.040 
58249.222 19.477 0.055 
58249.223 19.526 0.073 
58255.180 19.849 0.050 
58255.207 19.901 0.053 
58255.208 19.912 0.056 
58255.228 19.971 0.047 
58258.183 20.320 0.088 
58272.199 21.307 0.174 
58272.225 21.088 0.155 
58272.235 21.432 0.195 
58273.258 21.289 0.169 
filter ztfr
58231.282 21.082 0.244 
58231.320 20.789 0.183 
58231.344 20.707 0.208 
58231.374 20.841 0.198 
58233.181 20.488 0.161 
58233.201 20.741 0.184 
58233.203 21.045 0.215 
58242.265 19.520 0.041 
58242.283 19.556 0.048 
58242.284 19.524 0.044 
58242.285 19.568 0.045 
58242.294 19.423 0.044 
58243.177 19.455 0.045 
58243.275 19.470 0.036 
58243.307 19.462 0.048 
58244.176 19.439 0.043 
58244.177 19.524 0.047 
58244.316 19.353 0.043 
58245.176 19.399 0.050 
58246.225 19.371 0.043 
58246.226 19.430 0.049 
58246.239 19.387 0.047 
58246.265 19.418 0.062 
58247.229 19.459 0.039 
58248.249 19.430 0.043 
58248.260 19.376 0.042 
58248.261 19.571 0.050 
58248.262 19.378 0.046 
58248.275 19.399 0.047 
58254.183 19.605 0.039 
58254.202 19.695 0.045 
58254.203 19.715 0.045 
58254.205 19.639 0.044 
58255.291 19.682 0.051 
58256.270 19.780 0.060 
58257.217 19.868 0.056 
58257.243 19.775 0.059 
58257.263 19.763 0.061 
58257.264 19.769 0.065 
58257.265 19.759 0.058 
58257.282 19.787 0.062 
58257.283 19.877 0.064 
58257.284 19.844 0.063 
58257.311 19.856 0.072 
58258.201 19.875 0.063 
58260.179 19.996 0.085 
58260.205 20.125 0.103 
58260.206 19.937 0.090 
58266.247 20.216 0.155 
58266.261 20.297 0.189 
58266.269 20.300 0.179 
58266.275 20.385 0.254 
58267.302 20.275 0.185 
58267.321 20.388 0.239 
58269.173 20.578 0.184 
58269.195 20.326 0.147 
58269.196 20.551 0.163 
58270.307 20.223 0.143 
58271.176 20.647 0.136 
58272.176 20.452 0.085 
58272.177 20.553 0.093 
58272.291 20.855 0.170 
58273.328 20.556 0.131 
58276.208 20.761 0.108 
58278.248 21.114 0.173 
58278.257 20.734 0.124 
58279.177 21.019 0.165 
58281.205 21.258 0.184 
58281.226 21.144 0.165 
58281.321 20.782 0.137 
58282.206 20.867 0.135 
58284.185 21.360 0.294 
58284.185 21.250 0.250 
58288.242 21.143 0.175 
58291.241 20.642 0.193 
58295.242 20.957 0.235 
filter ztfi
58232.323 20.612 0.205 
58244.383 19.865 0.124 
58249.303 19.722 0.145 
58263.330 19.996 0.161 
58267.241 20.798 0.308 
58290.187 20.825 0.267 
58295.326 20.536 0.283 
