ZTF20abloktg 0.11218654 268.64554 19.695565
filter ztfg
59041.228 20.583 0.084 
59044.316 19.881 0.063 
59045.313 19.636 0.046 
59047.253 19.498 0.033 
59050.360 19.268 0.040 
59053.337 19.272 0.029 
59056.272 19.345 0.043 
59061.185 19.393 0.078 
59061.186 19.292 0.063 
59063.253 19.544 0.125 
59065.271 19.443 0.142 
59066.295 19.725 0.153 
59069.170 20.057 0.055 
59072.249 20.389 0.089 
59075.192 20.597 0.107 
59078.228 20.971 0.144 
filter ztfr
59044.249 20.246 0.086 
59047.320 19.560 0.037 
59053.297 19.262 0.026 
59056.337 19.262 0.045 
59063.278 19.398 0.079 
59066.236 19.460 0.063 
59069.211 19.724 0.045 
59075.231 19.784 0.055 
59078.288 19.995 0.074 
59081.205 20.059 0.080 
59098.171 20.880 0.158 
59110.139 20.585 0.119 
59112.169 21.101 0.184 
59113.139 20.847 0.142 
59115.151 21.199 0.254 
59116.192 20.773 0.240 
