ZTF19aatnfvj 0.08348653 229.03328 15.458572
filter ztfg
58612.295 18.670 0.019 
58616.274 18.668 0.041 
58619.269 19.109 0.164 
58632.342 20.267 0.098 
58635.213 20.463 0.109 
58638.317 20.645 0.123 
filter ztfr
58606.357 19.461 0.064 
58612.337 18.801 0.030 
58616.361 18.735 0.047 
58619.335 19.027 0.263 
58628.331 19.235 0.064 
58632.273 19.472 0.069 
58638.271 19.660 0.065 
58641.275 19.866 0.079 
58647.251 20.350 0.275 
58657.256 20.188 0.152 
58663.191 20.000 0.138 
58669.184 20.833 0.250 
filter ztfi
58607.281 19.502 0.127 
58612.332 19.125 0.095 
58616.316 19.256 0.119 
58627.436 19.582 0.172 
58633.289 19.679 0.142 
58637.287 19.976 0.181 
58637.292 19.501 0.148 
58641.269 19.741 0.149 
58645.254 19.689 0.226 
