ZTF19acsvqrx 0.08439377 64.421418 -3.512203
filter ztfg
58806.372 18.991 0.045 
58811.273 18.745 0.036 
58830.210 19.690 0.191 
58837.217 20.463 0.161 
58853.112 20.473 0.288 
filter ztfr
58803.314 19.495 0.090 
58805.355 19.329 0.147 
58806.316 19.092 0.042 
58830.273 19.418 0.109 
58833.324 19.554 0.242 
58833.324 19.414 0.144 
58837.238 19.660 0.160 
58846.256 20.008 0.113 
58853.170 20.080 0.200 
58856.169 20.546 0.267 
58859.270 20.037 0.178 
58861.193 20.450 0.287 
58862.196 20.595 0.144 
58873.160 20.897 0.167 
