ZTF20abbjwgc 0.04664139 169.800159 31.029015
filter ztfg
58994.223 20.323 0.073 
58995.187 19.728 0.047 
58996.208 19.491 0.036 
58997.168 19.093 0.036 
58997.184 19.053 0.027 
59000.241 18.546 0.043 
59001.169 18.459 0.034 
59001.170 18.410 0.031 
59009.236 18.071 0.020 
59013.229 18.217 0.019 
59016.170 18.347 0.031 
59019.264 18.570 0.029 
59032.200 19.696 0.148 
filter ztfr
58994.194 20.005 0.074 
58994.205 20.152 0.090 
58995.230 19.639 0.055 
58996.248 19.253 0.048 
58997.233 19.047 0.038 
58997.234 18.929 0.034 
58998.232 18.715 0.033 
58999.275 18.496 0.054 
59004.250 18.073 0.035 
59009.186 17.938 0.023 
59019.217 18.395 0.024 
59022.223 18.601 0.029 
59025.172 18.615 0.063 
59029.229 18.657 0.102 
59032.218 18.808 0.064 
59044.176 19.196 0.089 
59044.181 19.424 0.097 
59044.186 19.274 0.079 
59044.191 19.349 0.086 
59046.171 19.313 0.130 
59046.176 19.392 0.102 
59046.181 19.502 0.123 
59046.186 19.335 0.096 
59048.169 19.435 0.111 
59048.174 19.570 0.093 
59048.179 19.627 0.087 
59048.184 19.390 0.072 
59050.168 19.587 0.225 
59050.173 19.368 0.172 
59050.177 19.808 0.182 
59052.166 19.875 0.197 
59052.179 19.465 0.098 
59052.184 19.682 0.137 
59052.188 20.082 0.170 
59056.171 19.658 0.140 
59056.176 20.168 0.235 
59056.180 19.611 0.142 
59056.185 20.291 0.260 
59060.170 20.368 0.297 
59060.175 20.261 0.290 
59062.174 19.635 0.239 
filter ztfi
59021.183 19.369 0.063 
59029.182 19.143 0.137 
59043.185 19.437 0.088 
59047.183 19.782 0.101 
