ZTF19abyzuos 0.08135166 66.088944 77.944803
filter ztfg
58744.492 19.143 0.092 
58746.519 18.960 0.062 
58747.492 18.887 0.054 
58749.447 18.761 0.044 
58750.419 18.741 0.039 
58756.436 18.727 0.030 
58757.395 18.766 0.034 
58763.427 19.014 0.034 
58766.432 19.202 0.063 
58767.422 19.427 0.184 
58767.423 19.399 0.191 
58768.385 19.472 0.156 
58768.386 19.472 0.142 
58769.492 19.764 0.183 
58775.432 19.822 0.111 
58782.299 20.577 0.125 
58785.380 20.526 0.156 
58791.323 20.924 0.163 
58791.324 21.205 0.209 
58793.194 20.747 0.303 
filter ztfr
58740.434 19.916 0.124 
58740.434 20.304 0.160 
58741.453 19.805 0.126 
58744.452 19.424 0.080 
58744.454 19.352 0.093 
58744.454 19.331 0.097 
58745.435 19.033 0.047 
58745.435 19.068 0.042 
58747.469 18.960 0.040 
58748.438 18.830 0.036 
58750.472 18.698 0.040 
58756.487 18.658 0.025 
58757.226 18.630 0.027 
58757.469 18.687 0.028 
58759.364 18.811 0.028 
58763.489 18.897 0.037 
58766.516 19.113 0.040 
58769.422 19.265 0.081 
58770.284 19.212 0.085 
58770.284 19.388 0.110 
58771.359 19.396 0.123 
58771.359 19.541 0.138 
58773.306 19.269 0.066 
58773.306 19.363 0.075 
58774.307 19.498 0.124 
58774.307 19.491 0.120 
58775.198 19.305 0.056 
58775.327 19.414 0.067 
58775.327 19.507 0.069 
58776.496 19.443 0.084 
58776.496 19.398 0.077 
58779.297 19.463 0.064 
58783.482 19.788 0.127 
58783.482 19.920 0.153 
58785.491 19.911 0.116 
58788.339 19.813 0.098 
58790.498 20.071 0.155 
58791.367 19.975 0.085 
58791.368 19.807 0.084 
58792.479 20.077 0.099 
58793.490 19.859 0.088 
58794.326 19.977 0.099 
58794.327 20.092 0.102 
58795.327 20.120 0.138 
58797.435 20.449 0.226 
58798.227 20.370 0.201 
58798.227 20.048 0.162 
58798.266 20.265 0.188 
58798.319 20.272 0.216 
58799.253 20.098 0.205 
58799.260 20.346 0.280 
58799.261 20.367 0.262 
58799.261 20.054 0.216 
58800.330 20.557 0.232 
58800.330 20.295 0.200 
58801.325 20.087 0.165 
58801.326 20.582 0.281 
58803.302 20.207 0.150 
58812.266 20.877 0.173 
58812.276 20.731 0.167 
58812.276 20.860 0.155 
58812.277 20.686 0.138 
58827.267 20.537 0.271 
