ZTF19abornyn 0.05933432 266.682246 23.032122
filter ztfg
58703.199 20.938 0.209 
58703.200 20.582 0.152 
58703.202 20.676 0.160 
58705.254 19.589 0.076 
58706.169 19.260 0.063 
58707.256 19.168 0.094 
58707.269 19.077 0.079 
58708.171 18.903 0.054 
58708.350 18.856 0.105 
58709.169 18.727 0.062 
58709.186 18.813 0.063 
58709.187 18.728 0.048 
58710.149 18.635 0.052 
58711.219 18.460 0.036 
58712.173 18.353 0.023 
58712.190 18.306 0.026 
58714.149 18.213 0.015 
58715.151 18.178 0.013 
58715.245 18.195 0.020 
58716.185 18.165 0.012 
58716.186 18.141 0.011 
58716.264 18.177 0.024 
58718.150 18.252 0.014 
58718.174 18.222 0.010 
58718.266 18.221 0.013 
58719.306 18.255 0.028 
58720.149 18.242 0.021 
58720.176 18.284 0.013 
58720.266 18.262 0.016 
58722.250 18.389 0.017 
58723.171 18.448 0.017 
58723.186 18.412 0.013 
58723.264 18.434 0.015 
58724.184 18.492 0.016 
58724.261 18.499 0.016 
58725.164 18.598 0.029 
58725.172 18.580 0.021 
58726.151 18.614 0.017 
58727.149 18.736 0.023 
58727.170 18.753 0.018 
58728.144 18.838 0.023 
58729.148 18.887 0.032 
58732.129 19.146 0.069 
58732.148 19.352 0.051 
58732.169 19.149 0.045 
58733.169 19.201 0.052 
58735.129 19.472 0.083 
58735.130 19.423 0.074 
58736.142 19.596 0.048 
58737.130 19.700 0.092 
58738.121 19.526 0.124 
58738.133 19.831 0.147 
58738.134 19.752 0.118 
58739.121 19.842 0.146 
58740.121 20.172 0.192 
58740.146 19.743 0.159 
58741.120 20.065 0.131 
58741.130 19.827 0.094 
58741.131 20.192 0.142 
58743.119 20.124 0.124 
58743.145 20.232 0.094 
58744.133 20.550 0.124 
58744.134 20.545 0.106 
58744.207 20.230 0.180 
58745.132 20.192 0.074 
58747.130 20.591 0.120 
58750.135 21.118 0.311 
58764.197 20.419 0.245 
filter ztfr
58704.179 19.812 0.087 
58705.153 19.463 0.088 
58707.157 18.944 0.059 
58707.168 19.074 0.051 
58709.256 18.608 0.047 
58711.311 18.320 0.044 
58713.236 18.248 0.039 
58714.352 18.129 0.032 
58715.330 18.168 0.028 
58719.320 18.163 0.032 
58719.323 18.138 0.038 
58720.329 18.208 0.031 
58723.330 18.226 0.023 
58723.331 18.229 0.023 
58725.235 18.303 0.017 
58732.229 18.672 0.033 
58733.230 18.714 0.038 
58736.209 18.801 0.027 
58740.256 18.847 0.088 
58744.121 18.982 0.036 
58744.122 19.005 0.032 
58761.137 20.127 0.129 
58769.092 19.923 0.171 
58775.103 20.544 0.155 
58790.110 20.401 0.282 
filter ztfi
58715.307 18.666 0.059 
58719.164 18.699 0.043 
58725.229 19.142 0.071 
58733.146 19.131 0.085 
58746.113 19.077 0.157 
58751.120 19.570 0.138 
