ZTF20aayjyhp 0.07393069 273.932003 58.215327
filter ztfg
58970.467 21.259 0.161 
58971.452 21.137 0.161 
58971.454 20.977 0.149 
58972.470 20.375 0.089 
58972.470 20.365 0.078 
58973.472 20.055 0.072 
58973.473 20.190 0.086 
58974.495 19.819 0.113 
58974.496 19.890 0.130 
58975.299 19.673 0.159 
58975.300 19.659 0.156 
58976.466 19.395 0.108 
58976.489 19.331 0.138 
58977.388 19.188 0.136 
58978.391 19.145 0.126 
58978.435 18.935 0.081 
58979.275 19.127 0.083 
58979.435 19.021 0.051 
58980.421 18.994 0.048 
58980.423 18.928 0.063 
58981.324 19.021 0.058 
58985.435 19.003 0.030 
58985.436 18.936 0.025 
58986.400 19.047 0.026 
58986.403 18.928 0.023 
58987.435 19.028 0.022 
58991.416 19.535 0.047 
58992.346 19.694 0.051 
58994.399 19.906 0.074 
58994.400 20.020 0.076 
58995.340 20.085 0.067 
58995.340 20.159 0.083 
58996.326 20.177 0.078 
58996.429 20.141 0.067 
58997.393 20.346 0.089 
58997.412 20.287 0.077 
58998.437 20.411 0.076 
58999.407 20.444 0.163 
59000.304 20.497 0.183 
59001.413 20.583 0.122 
59001.413 20.986 0.182 
59002.435 21.239 0.306 
59012.316 21.218 0.185 
59014.358 21.314 0.186 
59017.323 21.591 0.213 
59018.350 21.390 0.206 
59020.373 21.459 0.205 
filter ztfr
58970.407 21.262 0.228 
58970.433 21.476 0.257 
58971.409 20.637 0.165 
58971.410 20.990 0.200 
58972.425 20.456 0.124 
58972.426 20.554 0.144 
58973.349 20.400 0.191 
58973.363 20.092 0.138 
58974.351 20.021 0.180 
58974.362 20.299 0.211 
58975.435 19.448 0.082 
58975.435 19.706 0.104 
58976.342 19.651 0.149 
58976.370 19.614 0.148 
58977.436 19.450 0.105 
58977.455 19.292 0.153 
58977.456 19.358 0.114 
58977.456 19.323 0.109 
58977.457 19.298 0.124 
58977.465 19.336 0.160 
58979.341 19.182 0.064 
58979.349 19.138 0.057 
58980.465 19.070 0.051 
58980.468 18.972 0.051 
58981.414 19.062 0.044 
58981.414 19.008 0.041 
58983.368 18.968 0.035 
58983.392 18.842 0.038 
58985.403 18.920 0.027 
58985.406 18.879 0.026 
58985.483 18.860 0.033 
58985.485 18.990 0.044 
58986.459 18.967 0.033 
58986.473 18.868 0.028 
58987.363 19.104 0.029 
58987.364 18.937 0.026 
58991.448 19.179 0.034 
58991.449 19.065 0.034 
58992.425 19.366 0.045 
58992.426 19.220 0.042 
58995.431 19.386 0.043 
58995.440 19.252 0.036 
58996.303 19.577 0.052 
58996.476 19.329 0.043 
58997.433 19.487 0.053 
58997.434 19.456 0.043 
58998.319 19.575 0.054 
58998.325 19.572 0.052 
58999.345 19.669 0.068 
58999.348 19.551 0.065 
59001.435 19.663 0.062 
59001.435 19.571 0.055 
59004.301 19.653 0.096 
59004.302 19.883 0.140 
59009.368 20.247 0.169 
59009.369 20.138 0.148 
59011.326 20.435 0.145 
59011.331 20.519 0.169 
59012.283 20.818 0.142 
59012.285 20.620 0.137 
59013.328 20.835 0.156 
59013.329 20.636 0.141 
59014.265 20.520 0.134 
59014.464 20.685 0.168 
59015.339 20.662 0.135 
59016.265 20.254 0.187 
59017.288 20.803 0.145 
59018.267 21.021 0.186 
59019.364 20.895 0.152 
59019.366 20.855 0.148 
59020.283 21.021 0.172 
59020.289 20.878 0.162 
59022.258 20.953 0.165 
59023.306 20.953 0.159 
59025.364 21.337 0.192 
59025.365 20.845 0.143 
59031.362 21.060 0.278 
59032.352 21.223 0.310 
59047.406 21.140 0.192 
