ZTF20acxbnjd 0.08092726 29.861944 4.22923
filter ztfg
59202.213 19.028 0.047 
59202.235 19.026 0.047 
59204.227 18.846 0.038 
59204.235 18.804 0.042 
59210.192 18.805 0.069 
59210.211 18.753 0.072 
59216.147 18.976 0.036 
59216.183 18.848 0.061 
59216.184 18.851 0.068 
59218.198 19.167 0.044 
59218.199 19.086 0.047 
59219.194 19.178 0.035 
59220.155 19.233 0.044 
59220.192 19.268 0.038 
59221.161 19.251 0.038 
59222.150 19.455 0.101 
59223.149 19.521 0.050 
59223.150 19.393 0.049 
59224.164 19.419 0.059 
59224.173 19.653 0.088 
59225.245 19.467 0.094 
59226.173 19.654 0.098 
59226.173 19.990 0.133 
59227.180 19.949 0.121 
59228.151 19.923 0.160 
59228.152 19.773 0.151 
59230.165 20.175 0.121 
59230.173 20.116 0.130 
59231.131 20.211 0.164 
59232.114 20.217 0.086 
59232.196 20.489 0.117 
59250.146 20.969 0.302 
filter ztfr
59202.260 18.985 0.059 
59202.270 19.141 0.069 
59204.197 18.931 0.047 
59204.206 18.932 0.054 
59210.282 18.652 0.062 
59216.220 18.992 0.121 
59216.224 18.798 0.090 
59218.153 18.983 0.046 
59218.154 19.015 0.045 
59218.155 19.022 0.053 
59219.182 19.048 0.038 
59220.125 19.155 0.042 
59220.228 19.226 0.062 
59221.194 19.103 0.048 
59222.207 19.226 0.043 
59223.247 19.124 0.063 
59223.248 19.266 0.078 
59224.123 19.231 0.047 
59224.125 19.207 0.060 
59227.161 19.408 0.073 
59228.110 19.522 0.137 
59229.132 19.333 0.072 
59230.146 19.502 0.071 
59231.150 19.536 0.119 
59232.129 19.452 0.041 
59232.164 19.547 0.066 
59250.150 20.521 0.286 
59250.166 19.847 0.159 
59252.151 20.391 0.142 
59252.152 20.224 0.146 
59254.152 20.617 0.156 
59254.153 20.686 0.161 
59256.151 20.229 0.134 
59260.162 20.187 0.298 
59268.128 20.537 0.261 
59269.125 20.699 0.280 
59280.118 20.727 0.306 
59280.121 20.798 0.281 
59280.123 20.753 0.265 
filter ztfi
59200.275 19.398 0.092 
59200.282 19.581 0.116 
59203.257 19.187 0.105 
59203.258 19.333 0.094 
59211.187 19.010 0.086 
59211.191 19.632 0.125 
59220.170 19.637 0.101 
59220.182 19.682 0.077 
59223.196 19.777 0.128 
59226.143 19.921 0.186 
59226.144 19.897 0.197 
59229.150 20.055 0.205 
59229.163 20.013 0.275 
59232.244 19.966 0.127 
59232.245 19.743 0.096 
