ZTF20acmbhgy 0.1119584 70.389486 -22.808716
filter ztfg
59145.398 19.824 0.049 
59149.441 19.280 0.064 
59150.397 19.454 0.119 
59151.303 19.145 0.178 
59152.354 18.888 0.101 
59153.414 19.170 0.156 
59154.342 19.004 0.117 
59156.425 19.094 0.130 
59157.376 19.367 0.128 
59158.443 19.082 0.129 
59165.360 19.556 0.053 
59166.393 19.475 0.053 
59167.390 19.534 0.099 
59167.391 19.607 0.100 
59168.358 19.635 0.096 
59169.335 19.821 0.106 
59169.350 19.728 0.075 
59169.351 19.589 0.065 
59170.424 19.875 0.095 
59171.336 19.816 0.074 
59172.314 20.186 0.097 
59173.324 19.876 0.125 
59173.325 19.909 0.124 
59177.379 20.515 0.153 
59179.227 20.097 0.274 
filter ztfr
59145.376 19.960 0.071 
59147.326 18.602 0.083 
59149.377 19.570 0.123 
59150.371 19.583 0.128 
59150.372 19.265 0.080 
59150.469 19.354 0.073 
59151.441 19.203 0.143 
59152.405 19.332 0.110 
59152.417 19.272 0.125 
59152.418 19.223 0.092 
59153.347 19.199 0.149 
59153.348 19.239 0.144 
59153.383 19.128 0.105 
59155.426 19.224 0.079 
59155.430 19.278 0.092 
59157.438 19.194 0.112 
59158.373 19.310 0.136 
59165.335 19.435 0.049 
59166.423 19.405 0.065 
59168.326 19.565 0.089 
59168.331 19.579 0.087 
59168.331 19.680 0.094 
59169.380 19.726 0.105 
59170.399 19.780 0.088 
59171.395 19.625 0.059 
59173.312 20.055 0.122 
59173.312 19.978 0.103 
59176.301 19.883 0.121 
59176.301 19.855 0.109 
59177.344 20.050 0.121 
59178.337 20.318 0.142 
59178.337 20.063 0.118 
59179.314 19.924 0.206 
59184.350 20.213 0.225 
59184.351 20.586 0.305 
59185.284 20.408 0.244 
59185.285 20.475 0.261 
59185.314 19.591 0.147 
59187.304 20.224 0.264 
59193.254 20.788 0.166 
59194.307 20.497 0.161 
59194.310 20.747 0.209 
59198.250 20.873 0.297 
59199.249 20.783 0.296 
59199.266 20.420 0.201 
