ZTF20acyvbhj 0.07847944 121.756481 39.707648
filter ztfg
59205.290 19.932 0.079 
59205.384 19.804 0.040 
59205.385 19.853 0.041 
59205.386 19.886 0.043 
59210.225 18.631 0.077 
59210.257 18.666 0.058 
59210.262 18.640 0.051 
59215.566 18.216 0.098 
59216.201 18.131 0.082 
59216.448 18.157 0.031 
59216.457 18.183 0.036 
59216.527 18.225 0.052 
59217.247 18.241 0.036 
59217.428 18.145 0.021 
59217.456 18.141 0.027 
59218.263 18.175 0.016 
59218.323 18.107 0.032 
59219.280 18.181 0.013 
59219.432 18.200 0.026 
59220.346 18.177 0.019 
59220.347 18.207 0.021 
59220.348 18.239 0.019 
59221.307 18.208 0.011 
59221.345 18.219 0.011 
59221.392 18.164 0.012 
59222.365 18.194 0.010 
59222.366 18.256 0.011 
59222.411 18.237 0.011 
59222.497 18.206 0.018 
59223.342 18.278 0.015 
59223.343 18.283 0.015 
59223.415 18.274 0.013 
59224.345 18.293 0.015 
59224.432 18.346 0.018 
59224.433 18.326 0.019 
59224.447 18.358 0.030 
59225.225 18.338 0.016 
59225.347 18.370 0.013 
59225.455 18.372 0.023 
59226.324 18.445 0.018 
59226.339 18.413 0.021 
59226.452 18.368 0.020 
59227.218 18.418 0.017 
59227.429 18.430 0.013 
59227.430 18.435 0.013 
59228.280 18.502 0.014 
59228.428 18.537 0.016 
59228.429 18.532 0.015 
59228.430 18.499 0.014 
59229.311 18.614 0.033 
59229.442 18.563 0.030 
59230.310 18.664 0.023 
59230.341 18.656 0.021 
59230.341 18.629 0.019 
59230.411 18.670 0.016 
59231.260 18.806 0.036 
59231.267 18.675 0.035 
59231.438 18.734 0.020 
59232.260 18.750 0.018 
59232.428 18.825 0.017 
59232.429 18.779 0.017 
59232.430 18.803 0.018 
59233.369 18.938 0.029 
59248.264 19.995 0.066 
59250.263 20.261 0.102 
59251.279 20.318 0.076 
59251.280 20.358 0.073 
59252.260 20.502 0.069 
59253.235 20.371 0.120 
59253.236 20.280 0.122 
59254.223 20.518 0.083 
