ZTF18aaqcqkv 0.12435927 196.510262 48.277352
filter ztfg
58234.198 20.761 0.294 
58236.218 20.100 0.237 
58236.241 20.423 0.304 
58236.323 20.203 0.285 
58237.175 20.405 0.289 
58237.241 19.991 0.221 
58238.151 20.071 0.298 
58242.218 19.609 0.046 
58242.247 19.699 0.042 
58242.248 19.659 0.042 
58242.249 19.697 0.048 
58243.219 19.648 0.050 
58243.220 19.588 0.044 
58243.263 19.690 0.042 
58244.202 19.561 0.041 
58244.221 19.591 0.038 
58244.222 19.607 0.038 
58244.246 19.532 0.050 
58246.299 19.522 0.048 
58246.301 19.502 0.041 
58246.332 19.453 0.050 
58247.204 19.450 0.033 
58247.301 19.497 0.036 
58247.302 19.477 0.036 
58247.333 19.437 0.036 
58248.182 19.552 0.039 
58248.191 19.653 0.036 
58248.222 19.540 0.041 
58248.223 19.564 0.042 
58248.224 19.398 0.040 
58249.196 19.542 0.049 
58249.222 19.470 0.066 
58249.223 19.631 0.092 
58255.180 19.931 0.059 
58255.207 19.874 0.057 
58255.208 20.001 0.061 
58255.228 19.935 0.055 
58258.183 20.280 0.083 
filter ztfr
58233.181 21.148 0.243 
58242.265 19.913 0.056 
58242.283 19.866 0.063 
58242.284 19.793 0.055 
58242.285 19.835 0.059 
58242.294 19.697 0.057 
58243.177 19.736 0.058 
58243.275 19.796 0.052 
58243.307 19.734 0.066 
58244.176 19.753 0.058 
58244.177 19.930 0.069 
58244.316 19.650 0.062 
58245.176 19.538 0.056 
58246.225 19.504 0.059 
58247.229 19.639 0.056 
58247.255 19.524 0.051 
58248.249 19.553 0.059 
58248.260 19.693 0.062 
58248.261 19.570 0.060 
58248.262 19.533 0.058 
58248.275 19.516 0.064 
58254.183 19.686 0.044 
58254.202 19.583 0.044 
58254.203 19.778 0.052 
58254.205 19.747 0.056 
58255.291 19.803 0.068 
58256.270 19.809 0.066 
58257.217 19.896 0.061 
58257.243 19.802 0.070 
58257.263 19.690 0.059 
58257.264 19.853 0.079 
58257.265 19.866 0.064 
58257.282 19.950 0.073 
58257.283 19.854 0.067 
58257.284 19.907 0.070 
58257.311 19.948 0.079 
58258.201 19.826 0.064 
58260.179 20.065 0.098 
58260.204 19.919 0.091 
58260.205 20.023 0.102 
58260.206 20.039 0.097 
58266.247 20.242 0.174 
58266.269 20.191 0.165 
58266.275 19.951 0.186 
58267.286 19.937 0.178 
58267.321 20.223 0.178 
58269.173 20.630 0.208 
58269.195 20.385 0.166 
58270.307 20.125 0.144 
58271.176 20.720 0.153 
58272.176 20.682 0.112 
58272.177 21.071 0.159 
58272.291 20.430 0.121 
58273.328 20.582 0.139 
58276.208 20.932 0.122 
58278.248 20.917 0.146 
58278.257 21.030 0.153 
58279.177 20.625 0.128 
58281.321 21.009 0.163 
58282.206 21.026 0.159 
filter ztfi
58244.383 19.952 0.134 
58263.330 20.558 0.270 
58267.241 20.382 0.218 
