ZTF20acfaonm 0.07362663 118.90454 50.902723
filter ztfg
59120.477 19.192 0.035 
59120.478 19.195 0.035 
59121.504 19.060 0.023 
59121.508 18.986 0.022 
59124.514 18.983 0.060 
59124.514 18.853 0.050 
59124.521 18.974 0.060 
59124.521 18.953 0.059 
59125.453 19.028 0.067 
59126.495 19.165 0.064 
59126.496 19.043 0.063 
59128.470 19.166 0.086 
59128.471 19.160 0.076 
59129.419 19.194 0.075 
59130.495 19.164 0.056 
59130.496 19.285 0.065 
59131.377 19.384 0.172 
59134.526 19.450 0.045 
59134.534 19.342 0.071 
59134.535 19.289 0.064 
59135.454 19.429 0.036 
59135.455 19.429 0.036 
59136.447 19.463 0.034 
59137.447 19.620 0.042 
59137.468 19.568 0.039 
59139.426 19.991 0.094 
59139.427 19.838 0.078 
59140.514 19.946 0.063 
59141.451 20.009 0.051 
59141.452 19.892 0.049 
59142.462 20.063 0.063 
59142.462 20.021 0.062 
59142.490 20.072 0.050 
59143.431 20.112 0.053 
59143.432 20.280 0.066 
59144.518 20.314 0.060 
59145.449 20.427 0.076 
59145.454 20.471 0.078 
59149.490 20.764 0.152 
59149.491 20.582 0.126 
59150.429 20.567 0.208 
59151.493 21.109 0.271 
59151.494 20.505 0.168 
59153.520 20.743 0.279 
59165.450 21.399 0.166 
59176.495 22.034 0.312 
59176.496 21.913 0.261 
59179.473 21.843 0.301 
59205.387 22.169 0.308 
filter ztfr
59120.510 18.955 0.027 
59120.512 18.984 0.029 
59121.471 18.866 0.036 
59122.511 18.931 0.037 
59124.396 18.778 0.061 
59124.470 18.720 0.045 
59124.471 18.796 0.043 
59125.504 18.751 0.038 
59126.414 18.779 0.053 
59126.431 18.737 0.042 
59126.432 18.734 0.044 
59128.491 18.670 0.040 
59128.491 18.657 0.045 
59129.484 18.776 0.035 
59130.473 18.847 0.040 
59130.474 18.785 0.036 
59134.482 19.021 0.042 
59135.506 19.026 0.029 
59135.507 18.980 0.027 
59136.504 19.078 0.030 
59137.506 19.084 0.029 
59137.507 19.149 0.035 
59139.509 19.199 0.037 
59139.510 19.234 0.036 
59140.541 19.337 0.072 
59141.506 19.246 0.031 
59141.507 19.342 0.036 
59142.527 19.393 0.031 
59143.493 19.377 0.032 
59143.495 19.376 0.035 
59144.444 19.449 0.035 
59145.493 19.403 0.038 
59145.494 19.493 0.036 
59149.344 19.698 0.153 
59149.393 19.369 0.086 
59150.490 19.531 0.050 
59151.511 19.519 0.060 
59151.517 19.509 0.064 
59152.467 19.449 0.080 
59153.489 19.621 0.094 
59155.470 19.584 0.077 
59156.515 19.652 0.090 
59156.516 19.494 0.076 
59157.454 19.780 0.122 
59158.388 19.964 0.173 
59159.468 19.638 0.070 
59163.515 20.054 0.077 
59164.520 20.202 0.079 
59165.424 20.272 0.079 
59165.425 20.110 0.082 
59166.527 20.275 0.093 
59168.431 20.692 0.226 
59169.516 20.407 0.125 
59170.511 20.280 0.089 
59170.512 20.356 0.097 
59171.499 20.481 0.109 
59175.470 20.779 0.170 
59176.432 20.735 0.127 
59176.433 20.597 0.109 
59181.466 20.596 0.180 
59188.360 20.464 0.171 
59193.387 20.911 0.150 
59198.436 20.944 0.174 
filter ztfi
59140.497 20.103 0.104 
59177.419 20.595 0.283 
59182.352 20.487 0.229 
