ZTF19abfpupe 0.08482431 319.915058 -13.74769
filter ztfg
58674.424 19.802 0.053 
58677.334 19.343 0.096 
58680.440 18.991 0.127 
58690.298 19.494 0.046 
58690.299 19.313 0.037 
58691.441 19.420 0.067 
58693.315 19.539 0.050 
58693.328 19.549 0.064 
58695.387 19.742 0.058 
58699.426 20.093 0.086 
58732.300 21.237 0.265 
filter ztfr
58677.274 19.297 0.090 
58680.314 18.960 0.102 
58690.383 19.229 0.042 
58690.383 19.143 0.037 
58691.395 19.250 0.044 
58693.356 19.307 0.050 
58693.357 19.267 0.045 
58694.360 19.346 0.039 
58695.335 19.465 0.050 
58696.366 19.576 0.054 
58696.367 19.408 0.044 
58699.372 19.566 0.055 
58705.441 19.652 0.083 
58715.315 20.020 0.143 
58716.367 20.304 0.172 
58716.368 20.408 0.205 
58732.231 21.254 0.288 
