ZTF18abqapch 0.09375847 7.043364 37.260332
filter ztfg
58350.430 21.628 0.194 
58351.438 20.904 0.112 
58352.405 20.573 0.082 
58352.407 20.552 0.077 
58360.393 19.232 0.107 
58360.410 19.007 0.086 
58361.408 19.051 0.043 
58361.409 19.073 0.042 
58361.434 18.918 0.056 
58362.469 19.081 0.044 
58363.311 18.868 0.053 
58363.353 19.090 0.065 
58364.286 18.970 0.035 
58364.287 18.972 0.040 
58364.450 19.104 0.046 
58365.305 19.075 0.025 
58365.426 19.008 0.026 
58366.407 19.099 0.035 
58367.308 19.195 0.035 
58367.308 19.125 0.045 
58368.377 19.071 0.022 
58368.396 19.082 0.024 
58369.320 19.116 0.021 
58370.379 19.226 0.025 
58370.380 19.201 0.029 
58371.364 19.274 0.037 
58371.372 19.323 0.027 
58372.408 19.386 0.046 
58373.387 19.460 0.040 
58373.387 19.423 0.036 
58374.410 19.554 0.037 
58375.147 19.531 0.038 
58375.306 19.555 0.029 
58375.397 19.623 0.021 
58376.321 19.658 0.043 
58376.322 19.705 0.046 
58377.349 19.773 0.035 
58377.368 19.813 0.041 
58378.343 20.030 0.069 
58379.345 20.082 0.062 
58379.346 20.034 0.070 
58380.374 20.044 0.052 
58381.248 20.216 0.129 
58382.248 20.139 0.123 
58382.427 20.281 0.094 
58382.428 20.460 0.100 
58383.244 20.770 0.262 
58383.450 20.121 0.146 
58384.278 20.584 0.270 
58384.466 20.156 0.252 
58385.360 20.663 0.287 
58385.365 20.609 0.275 
58388.374 20.956 0.303 
58389.382 20.471 0.166 
58390.346 21.051 0.277 
58397.349 21.372 0.240 
58430.268 21.860 0.211 
filter ztfr
58348.409 21.461 0.179 
58349.340 21.501 0.207 
58349.345 21.598 0.214 
58350.402 21.689 0.196 
58351.386 20.791 0.092 
58352.468 20.680 0.092 
58352.470 20.676 0.075 
58353.324 20.226 0.166 
58353.456 20.383 0.081 
58353.466 20.223 0.062 
58354.292 20.223 0.191 
58354.341 19.988 0.114 
58354.457 19.962 0.084 
58355.322 20.113 0.218 
58355.342 19.898 0.099 
58355.343 19.988 0.094 
58355.489 19.814 0.084 
58355.490 19.911 0.077 
58356.326 19.566 0.139 
58356.423 19.800 0.125 
58356.493 19.873 0.107 
58357.342 19.557 0.143 
58357.410 19.334 0.061 
58358.410 19.296 0.123 
58358.418 19.165 0.087 
58359.321 19.341 0.087 
58359.399 19.124 0.091 
58359.399 19.541 0.246 
58360.341 19.218 0.099 
58361.344 19.085 0.038 
58361.349 19.062 0.044 
58362.349 19.118 0.057 
58362.377 19.097 0.042 
58363.279 19.092 0.053 
58363.446 19.070 0.055 
58364.321 18.909 0.022 
58364.322 18.994 0.024 
58364.370 19.020 0.045 
58365.348 19.016 0.028 
58365.371 19.003 0.039 
58366.359 18.970 0.025 
58367.361 19.097 0.025 
58367.362 19.064 0.023 
58368.317 19.019 0.036 
58368.345 19.047 0.022 
58369.395 19.103 0.044 
58370.409 19.059 0.030 
58370.410 19.099 0.029 
58371.330 19.116 0.039 
58371.408 19.132 0.027 
58372.338 19.239 0.061 
58372.381 19.150 0.035 
58373.322 19.194 0.028 
58373.323 19.224 0.032 
58374.341 19.228 0.034 
58375.273 19.423 0.019 
58375.350 19.344 0.031 
58376.353 19.446 0.031 
58376.354 19.473 0.030 
58377.412 19.448 0.040 
58378.291 19.624 0.072 
58378.409 19.519 0.042 
58379.265 19.585 0.080 
58379.404 19.603 0.047 
58379.405 19.717 0.058 
58380.276 19.727 0.093 
58380.328 19.786 0.070 
58382.327 19.907 0.098 
58382.328 19.792 0.090 
58383.317 19.937 0.093 
58384.195 19.947 0.170 
58385.245 19.668 0.158 
58385.260 19.891 0.148 
58385.261 19.565 0.108 
58386.286 19.815 0.199 
58388.262 19.997 0.138 
58388.263 19.916 0.119 
58389.275 19.720 0.149 
58389.304 19.875 0.113 
58390.244 19.936 0.096 
