ZTF20acjjkhr 0.03900564 251.93612 40.977289
filter ztfg
59135.114 20.822 0.146 
59137.151 19.828 0.084 
59139.114 19.003 0.040 
59139.175 18.965 0.052 
59140.167 18.591 0.029 
59142.118 17.933 0.014 
59143.157 17.782 0.015 
59144.140 17.511 0.019 
59144.141 17.529 0.019 
59151.137 16.984 0.018 
59153.138 16.973 0.019 
59155.135 17.029 0.019 
filter ztfr
59136.162 20.385 0.144 
59137.118 19.763 0.063 
59139.095 18.937 0.038 
59141.119 18.284 0.024 
59141.152 18.264 0.030 
59142.135 17.987 0.015 
59143.143 17.781 0.012 
59146.110 17.372 0.018 
59149.096 17.226 0.020 
59151.090 17.147 0.012 
59153.100 17.105 0.012 
59157.083 17.181 0.010 
59215.526 19.630 0.241 
filter ztfi
59136.121 20.905 0.196 
59138.161 19.772 0.104 
59139.155 19.304 0.066 
59152.131 17.714 0.024 
59165.113 18.617 0.044 
59169.077 18.507 0.070 
