ZTF19aapvogv 0.0709 217.554053 -5.699866
filter ztfg
58584.288 20.375 0.156 
58585.273 19.965 0.112 
58597.295 18.529 0.029 
58597.296 18.561 0.027 
58598.274 18.583 0.020 
58599.295 18.582 0.011 
58606.397 18.820 0.022 
58617.199 19.575 0.116 
58633.253 20.681 0.157 
58636.251 20.891 0.134 
58655.232 20.981 0.256 
filter ztfr
58583.281 20.973 0.199 
58583.316 21.360 0.275 
58583.353 20.931 0.192 
58584.359 20.633 0.111 
58584.360 20.290 0.154 
58584.361 20.303 0.151 
58584.416 20.425 0.121 
58585.295 19.986 0.067 
58585.314 20.229 0.093 
58585.335 20.139 0.127 
58585.336 20.165 0.064 
58585.337 20.080 0.061 
58585.398 20.188 0.072 
58585.418 20.146 0.071 
58586.234 19.780 0.083 
58586.315 19.856 0.087 
58586.334 19.758 0.120 
58586.336 19.815 0.067 
58586.355 19.792 0.057 
58586.376 19.831 0.069 
58587.311 19.630 0.060 
58587.395 19.694 0.097 
58587.396 19.600 0.086 
58587.397 19.468 0.078 
58587.418 19.527 0.062 
58588.355 19.340 0.043 
58588.377 19.330 0.049 
58588.378 19.377 0.047 
58588.438 19.388 0.038 
58596.259 18.610 0.025 
58596.275 18.717 0.031 
58596.293 18.601 0.028 
58596.332 18.653 0.032 
58596.438 18.694 0.041 
58597.315 18.654 0.022 
58597.354 18.656 0.024 
58597.356 18.636 0.041 
58597.357 18.579 0.034 
58597.358 18.631 0.020 
58597.359 18.617 0.021 
58597.377 18.620 0.025 
58597.413 18.622 0.021 
58597.432 18.565 0.027 
58598.293 18.628 0.014 
58598.315 18.648 0.028 
58598.315 18.606 0.016 
58598.317 18.610 0.015 
58598.335 18.608 0.018 
58598.337 18.630 0.017 
58598.374 18.577 0.019 
58600.278 18.575 0.016 
58601.307 18.629 0.025 
58602.294 18.626 0.020 
58602.297 18.608 0.017 
58602.314 18.647 0.020 
58602.316 18.592 0.018 
58605.376 18.652 0.019 
58605.417 18.673 0.024 
58606.251 18.704 0.021 
58606.273 18.739 0.022 
58606.305 18.715 0.018 
58606.307 18.722 0.020 
58606.333 18.765 0.022 
58606.336 18.733 0.017 
58606.337 18.662 0.023 
58606.338 18.817 0.021 
58606.358 18.764 0.020 
58617.294 19.206 0.077 
58627.361 19.520 0.064 
58628.284 19.437 0.035 
58628.312 19.459 0.035 
58628.330 19.380 0.040 
58628.332 19.444 0.039 
58628.333 19.458 0.068 
58632.272 19.613 0.090 
58632.284 19.515 0.041 
58632.286 19.580 0.050 
58632.292 19.623 0.052 
58632.304 19.659 0.055 
58632.334 19.624 0.051 
58633.188 19.688 0.039 
58633.189 19.652 0.041 
58633.294 19.679 0.053 
58633.295 19.804 0.079 
58633.296 19.626 0.038 
58633.298 19.681 0.070 
58633.315 19.699 0.047 
58633.317 19.622 0.036 
58634.271 19.701 0.038 
58634.286 19.624 0.059 
58634.287 19.725 0.038 
58634.289 19.729 0.035 
58634.292 19.791 0.037 
58634.295 19.700 0.036 
58634.315 19.735 0.042 
58634.352 19.761 0.044 
58635.251 19.741 0.033 
58635.266 19.791 0.033 
58635.267 19.766 0.053 
58635.269 19.761 0.035 
58635.271 19.871 0.037 
58635.292 19.782 0.039 
58635.380 19.757 0.047 
58636.202 19.832 0.043 
58636.210 19.749 0.062 
58636.229 19.906 0.058 
58637.167 19.915 0.059 
58637.186 19.857 0.045 
58637.205 19.860 0.052 
58637.208 19.941 0.049 
58637.296 19.928 0.051 
58637.297 19.870 0.051 
58637.331 19.903 0.057 
58637.336 19.894 0.051 
58638.231 19.971 0.050 
58638.313 19.911 0.067 
58639.274 19.959 0.083 
58642.253 20.236 0.102 
58645.274 20.467 0.273 
58655.172 20.616 0.237 
58655.190 20.806 0.151 
58655.191 20.513 0.175 
58658.235 20.863 0.166 
58671.206 20.316 0.235 
filter ztfi
58587.337 19.738 0.137 
58607.276 19.459 0.088 
58627.422 19.534 0.144 
58637.288 19.828 0.136 
