ZTF19aasfsoi 0.04953201 282.219663 21.355289
filter ztfg
58599.350 18.426 0.016 
58605.500 17.993 0.033 
58606.492 17.989 0.018 
58608.424 18.031 0.019 
58612.397 18.138 0.016 
58616.482 18.348 0.020 
58635.441 19.869 0.086 
58638.374 20.190 0.117 
58647.396 20.505 0.235 
58653.375 20.320 0.238 
58672.353 21.192 0.249 
58675.340 20.950 0.271 
filter ztfr
58593.355 20.032 0.262 
58597.440 18.658 0.063 
58605.443 18.001 0.030 
58612.442 18.070 0.038 
58616.419 18.284 0.042 
58618.281 18.411 0.070 
58627.398 18.823 0.119 
58632.316 18.989 0.049 
58635.364 18.971 0.104 
58638.297 19.028 0.051 
58641.400 19.258 0.091 
58644.320 19.432 0.133 
58646.335 19.509 0.114 
58646.336 19.383 0.186 
58646.336 19.512 0.158 
58646.336 19.601 0.209 
58646.337 19.217 0.178 
58646.341 19.179 0.192 
58646.345 19.507 0.102 
58646.346 19.495 0.107 
58646.346 19.570 0.143 
58646.346 19.469 0.124 
58646.347 19.434 0.154 
58646.347 19.512 0.152 
58646.348 19.417 0.122 
58646.348 19.354 0.136 
58646.349 19.356 0.140 
58646.349 19.570 0.187 
58646.352 19.329 0.178 
58646.353 19.422 0.192 
58646.353 19.606 0.174 
58646.354 19.412 0.178 
58646.354 19.246 0.154 
58646.355 19.423 0.169 
58646.355 19.498 0.170 
58646.355 19.498 0.155 
58646.356 19.495 0.188 
58646.356 19.341 0.123 
58646.357 19.264 0.127 
58646.357 19.509 0.188 
58646.358 19.426 0.128 
58646.358 19.517 0.166 
58646.359 19.447 0.151 
58646.359 19.529 0.149 
58646.359 19.380 0.125 
58646.360 19.428 0.167 
58646.360 19.444 0.128 
58646.361 19.457 0.146 
58646.361 19.389 0.128 
58646.362 19.458 0.195 
58646.362 19.391 0.158 
58646.363 19.427 0.127 
58646.363 19.533 0.133 
58646.364 19.451 0.161 
58646.364 19.367 0.188 
58646.364 19.470 0.166 
58646.365 19.458 0.164 
58646.365 19.296 0.111 
58646.366 19.431 0.115 
58646.366 19.495 0.167 
58646.367 19.399 0.136 
58646.367 19.436 0.114 
58646.368 19.300 0.106 
58646.368 19.417 0.102 
58646.369 19.566 0.125 
58646.369 19.441 0.142 
58646.369 19.487 0.158 
58646.370 19.490 0.113 
58646.370 19.495 0.112 
58646.371 19.530 0.181 
58646.371 19.491 0.185 
58646.372 19.548 0.216 
58646.372 19.515 0.162 
58646.373 19.523 0.137 
58646.373 19.421 0.148 
58646.374 19.477 0.112 
58646.374 19.417 0.162 
58646.374 19.495 0.116 
58646.375 19.371 0.125 
58646.375 19.439 0.106 
58646.376 19.436 0.146 
58646.376 19.369 0.105 
58646.377 19.398 0.131 
58646.377 19.439 0.135 
58646.378 19.505 0.116 
58646.378 19.515 0.111 
58646.379 19.485 0.151 
58646.379 19.437 0.086 
58646.379 19.449 0.121 
58646.380 19.466 0.176 
58646.380 19.556 0.171 
58646.381 19.424 0.148 
58646.381 19.527 0.088 
58646.382 19.431 0.146 
58646.382 19.350 0.130 
58646.383 19.570 0.176 
58646.383 19.305 0.156 
58646.384 19.434 0.171 
58646.384 19.318 0.129 
58646.384 19.504 0.140 
58646.385 19.465 0.114 
58646.385 19.486 0.101 
58646.386 19.501 0.104 
58646.386 19.356 0.116 
58646.387 19.438 0.149 
58646.387 19.462 0.155 
58646.388 19.422 0.112 
58646.388 19.464 0.117 
58646.388 19.344 0.166 
58646.389 19.367 0.154 
58646.389 19.327 0.142 
58646.390 19.583 0.174 
58646.390 19.484 0.175 
58646.391 19.309 0.168 
58646.391 19.345 0.198 
58646.393 19.367 0.147 
58646.394 19.550 0.146 
58646.394 19.413 0.122 
58646.395 19.466 0.167 
58646.395 19.555 0.152 
58646.396 19.369 0.153 
58646.396 19.322 0.135 
58646.397 19.354 0.112 
58646.397 19.366 0.135 
58646.397 19.403 0.124 
58646.398 19.413 0.128 
58646.398 19.372 0.137 
58646.399 19.498 0.127 
58647.330 19.483 0.133 
58650.329 19.574 0.164 
58650.330 19.544 0.239 
58650.331 19.552 0.169 
58657.379 20.175 0.160 
58663.335 20.156 0.164 
58675.269 20.281 0.311 
58675.288 20.327 0.288 
58675.360 20.496 0.261 
58675.413 20.537 0.267 
58675.420 20.405 0.265 
58675.430 20.667 0.209 
58675.430 20.458 0.228 
58676.416 20.736 0.279 
58676.417 20.635 0.252 
58677.401 20.658 0.306 
58677.437 20.450 0.233 
58678.339 20.286 0.250 
