ZTF19acvwllm 0.08108967 12.912561 45.151268
filter ztfg
58819.215 18.859 0.026 
58820.159 18.760 0.054 
58828.119 18.432 0.072 
58829.110 18.428 0.050 
58830.178 18.463 0.035 
58831.118 18.465 0.032 
58831.200 18.458 0.032 
58833.136 18.565 0.021 
58836.144 18.762 0.021 
58837.142 18.783 0.020 
58849.087 19.896 0.064 
58849.089 19.806 0.050 
58852.110 20.210 0.213 
58853.120 20.170 0.146 
58862.114 20.778 0.110 
58864.125 20.786 0.105 
58872.183 20.833 0.152 
58873.118 21.225 0.174 
58874.158 20.446 0.194 
58875.142 21.125 0.164 
58882.117 20.860 0.239 
filter ztfr
58819.159 18.914 0.029 
58828.205 18.291 0.074 
58830.238 18.404 0.026 
58830.286 18.394 0.036 
58831.096 18.458 0.023 
58833.097 18.604 0.025 
58836.104 18.698 0.026 
58837.080 18.655 0.027 
58846.142 19.023 0.034 
58849.080 19.067 0.035 
58849.152 19.049 0.031 
58852.156 19.111 0.035 
58853.079 19.312 0.156 
58854.134 19.532 0.135 
58855.194 19.558 0.109 
58856.183 19.631 0.091 
58859.182 19.501 0.103 
58860.178 19.500 0.133 
58867.112 19.809 0.129 
58871.091 19.752 0.079 
58872.129 19.778 0.067 
58873.101 20.001 0.069 
58874.115 19.899 0.070 
58875.111 20.072 0.082 
58880.152 20.336 0.128 
58884.140 20.053 0.239 
58887.132 20.178 0.154 
58891.114 20.310 0.136 
58893.117 20.525 0.066 
58894.136 20.296 0.120 
