ZTF20acvemao 0.11316043 135.07248 -1.409673
filter ztfg
59184.442 19.857 0.181 
59188.440 19.299 0.093 
59194.440 19.337 0.055 
59196.441 19.308 0.057 
59199.455 19.379 0.052 
59203.380 19.593 0.067 
59222.378 21.309 0.191 
filter ztfr
59180.429 19.881 0.209 
59182.393 20.422 0.173 
59182.394 20.267 0.161 
59182.482 20.437 0.188 
59184.498 19.822 0.132 
59188.381 19.371 0.096 
59193.417 19.302 0.040 
59196.484 19.377 0.066 
59199.404 19.312 0.063 
59201.446 19.541 0.066 
59203.460 19.733 0.090 
59204.412 19.506 0.048 
59204.412 19.720 0.051 
59210.329 19.708 0.108 
59210.330 19.975 0.113 
59218.400 20.170 0.138 
59218.454 20.138 0.111 
59218.454 20.258 0.123 
59222.354 20.098 0.080 
59224.374 20.631 0.229 
59225.308 20.489 0.155 
59225.309 20.571 0.154 
59226.413 20.602 0.178 
59227.333 20.590 0.116 
59227.334 20.562 0.117 
59228.444 20.499 0.126 
59230.365 20.770 0.131 
59230.365 20.564 0.118 
59230.428 20.762 0.170 
59231.394 21.038 0.213 
59231.394 20.576 0.135 
59232.403 20.872 0.140 
59252.354 21.224 0.173 
59254.378 21.088 0.175 
59254.379 21.348 0.179 
59256.331 21.618 0.289 
59257.232 21.492 0.196 
59257.310 21.322 0.296 
59257.311 21.190 0.308 
59265.275 21.253 0.236 
filter ztfi
59202.440 19.811 0.276 
59226.357 19.972 0.247 
59229.367 20.175 0.285 
