ZTF20acyybwo 0.0713562 184.013905 45.343774
filter ztfg
59203.533 19.043 0.033 
59215.497 18.928 0.088 
59217.438 19.075 0.052 
59219.427 19.336 0.065 
59221.486 19.585 0.058 
59223.407 19.830 0.080 
59225.478 20.572 0.185 
59227.469 20.238 0.077 
59231.454 20.449 0.091 
59268.333 21.055 0.309 
filter ztfr
59200.531 19.754 0.121 
59203.506 19.104 0.049 
59215.469 18.731 0.081 
59217.465 18.880 0.048 
59219.471 19.074 0.043 
59221.426 19.150 0.047 
59223.474 19.343 0.055 
59227.387 19.262 0.085 
59229.513 19.650 0.108 
59231.490 19.513 0.040 
59248.455 20.460 0.133 
59252.310 20.909 0.176 
59254.405 20.786 0.139 
59265.371 21.182 0.222 
59267.407 21.296 0.281 
59269.365 20.831 0.225 
filter ztfi
59199.493 19.947 0.156 
59202.465 19.694 0.129 
59216.494 19.860 0.190 
59226.478 20.063 0.179 
59232.447 19.907 0.105 
