ZTF18abiinnl 0.02476 330.173773 19.666118
filter ztfg
58321.419 16.962 0.007 
58325.420 16.417 0.009 
58334.329 16.339 0.007 
58337.395 16.457 0.007 
58343.394 16.859 0.005 
58349.359 17.389 0.007 
58352.381 17.686 0.013 
58361.379 18.484 0.034 
58364.270 18.664 0.014 
58367.272 18.793 0.017 
58370.232 18.909 0.023 
58373.252 19.018 0.026 
58376.296 19.108 0.020 
58379.332 19.155 0.030 
58382.231 19.167 0.058 
58385.354 18.996 0.092 
58388.296 19.220 0.097 
58400.255 19.523 0.031 
filter ztfr
58321.462 16.909 0.009 
58325.468 16.440 0.008 
58328.414 16.304 0.009 
58334.369 16.317 0.004 
58343.352 16.908 0.005 
58346.383 17.020 0.007 
58349.315 17.087 0.007 
58352.299 17.130 0.008 
58355.272 17.156 0.011 
58355.421 17.217 0.014 
58358.254 17.254 0.013 
58361.275 17.397 0.008 
58367.317 17.855 0.010 
58376.343 18.243 0.014 
58379.309 18.345 0.019 
58382.298 18.499 0.032 
58385.232 18.612 0.046 
58388.234 18.717 0.036 
58400.208 19.070 0.027 
filter ztfi
58325.379 16.818 0.014 
58329.379 16.835 0.015 
58333.361 17.069 0.010 
58337.466 17.320 0.011 
58342.359 17.807 0.021 
58347.377 17.787 0.017 
58351.318 17.720 0.017 
58362.311 17.681 0.016 
58366.307 17.954 0.023 
58366.312 18.002 0.022 
58379.129 18.774 0.058 
