ZTF20acflmyv 0.10077704 66.212692 -10.934311
filter ztfg
59121.423 19.686 0.111 
59121.484 19.750 0.061 
59122.407 19.700 0.155 
59123.419 19.429 0.153 
59124.495 19.310 0.119 
59125.438 19.368 0.122 
59125.439 19.295 0.111 
59126.445 19.302 0.123 
59128.439 18.897 0.116 
59129.392 19.000 0.060 
59129.393 18.973 0.058 
59129.438 19.019 0.068 
59129.456 18.838 0.048 
59130.401 18.959 0.049 
59134.416 19.041 0.043 
59134.416 19.013 0.039 
59135.424 19.051 0.028 
59136.415 19.129 0.025 
59136.416 19.009 0.025 
59136.419 19.044 0.026 
59136.421 19.172 0.029 
59137.414 19.096 0.028 
59137.414 19.150 0.029 
59137.419 19.104 0.027 
59139.419 19.105 0.053 
59139.420 19.144 0.052 
59140.395 19.284 0.042 
59140.395 19.296 0.045 
59140.414 19.209 0.033 
59141.420 19.329 0.037 
59141.421 19.356 0.034 
59142.410 19.317 0.035 
59142.427 19.381 0.035 
59142.427 19.393 0.034 
59143.398 19.444 0.035 
59143.399 19.479 0.033 
59144.367 19.573 0.034 
59144.368 19.482 0.037 
59144.462 19.597 0.034 
59145.404 19.658 0.038 
59145.405 19.582 0.035 
59149.294 19.943 0.301 
59149.294 19.883 0.247 
59150.399 19.899 0.132 
59150.422 20.093 0.156 
59151.288 20.077 0.283 
59151.324 19.704 0.186 
59152.335 20.135 0.297 
59165.357 21.178 0.187 
59165.361 21.005 0.171 
59169.343 21.249 0.263 
59169.344 21.285 0.265 
59173.319 21.182 0.247 
59177.380 21.508 0.311 
59205.255 21.384 0.291 
filter ztfr
59123.359 19.901 0.224 
59124.367 19.345 0.117 
59124.385 19.310 0.129 
59124.385 19.380 0.148 
59124.441 19.523 0.120 
59125.466 19.592 0.126 
59125.467 19.314 0.090 
59126.437 19.176 0.084 
59128.486 18.913 0.125 
59129.463 19.053 0.047 
59129.464 19.069 0.046 
59130.439 18.989 0.039 
59134.440 18.981 0.042 
59134.441 19.135 0.047 
59134.470 19.053 0.043 
59134.470 18.961 0.040 
59135.379 19.088 0.036 
59136.461 19.122 0.034 
59136.462 19.061 0.031 
59136.539 19.046 0.056 
59136.539 18.960 0.054 
59137.365 19.024 0.040 
59137.365 18.965 0.038 
59139.363 19.237 0.047 
59139.364 19.223 0.047 
59139.476 19.205 0.055 
59139.476 19.133 0.055 
59140.375 19.129 0.039 
59141.377 19.278 0.049 
59142.365 19.256 0.041 
59143.351 19.332 0.035 
59143.352 19.305 0.036 
59144.425 19.385 0.031 
59144.433 19.424 0.040 
59144.433 19.469 0.044 
59145.357 19.405 0.039 
59145.369 19.446 0.039 
59147.322 19.650 0.193 
59147.322 19.437 0.145 
59149.378 19.589 0.117 
59149.380 19.818 0.132 
59150.306 19.788 0.131 
59150.367 19.701 0.141 
59150.367 19.706 0.132 
59150.469 19.684 0.079 
59151.343 19.962 0.182 
59151.354 19.604 0.167 
59151.373 19.922 0.181 
59152.403 19.789 0.151 
59152.416 19.856 0.210 
59152.417 19.578 0.166 
59153.344 19.733 0.214 
59153.345 19.823 0.221 
59155.429 19.861 0.124 
59155.431 20.174 0.193 
59156.330 19.985 0.145 
59156.331 19.992 0.151 
59157.419 20.057 0.176 
59158.371 19.767 0.195 
59158.372 19.569 0.164 
59158.393 19.977 0.215 
59158.394 19.646 0.160 
59164.334 20.006 0.115 
59165.336 20.312 0.085 
59165.337 20.306 0.093 
59166.424 20.285 0.099 
59167.348 20.159 0.106 
59167.349 20.328 0.132 
59168.302 20.347 0.170 
59168.302 20.127 0.129 
59168.355 20.606 0.195 
59168.414 20.444 0.170 
59169.382 20.504 0.132 
59169.396 20.461 0.170 
59170.293 20.312 0.127 
59170.310 20.325 0.157 
59170.310 20.308 0.157 
59171.370 20.580 0.126 
59172.281 20.244 0.144 
59172.281 20.493 0.170 
59178.316 20.939 0.236 
59179.317 20.309 0.195 
59181.293 20.147 0.289 
59190.179 21.269 0.279 
59193.279 21.031 0.174 
59193.281 21.190 0.182 
59194.165 20.669 0.252 
59196.285 20.584 0.284 
59198.255 20.933 0.271 
