ZTF19acytcoi 0.03631432 163.482604 79.153681
filter ztfg
58833.525 18.097 0.055 
58833.526 18.162 0.062 
58833.528 18.154 0.071 
58836.554 17.275 0.011 
58836.555 17.280 0.011 
58837.496 17.242 0.023 
58846.511 16.659 0.007 
58846.512 16.670 0.007 
58846.514 16.602 0.007 
58846.515 16.619 0.006 
58849.509 16.652 0.006 
58849.516 16.719 0.007 
58850.530 16.739 0.008 
58850.532 16.731 0.008 
58851.510 16.753 0.011 
58851.511 16.779 0.012 
58852.506 16.733 0.006 
58852.511 16.870 0.010 
58853.469 16.860 0.008 
58853.484 16.809 0.006 
58854.508 16.928 0.012 
58855.426 16.984 0.014 
58855.444 16.989 0.015 
58855.444 16.950 0.014 
58855.445 16.980 0.016 
58855.470 16.943 0.011 
58855.471 16.920 0.010 
58859.518 17.233 0.021 
58859.519 17.219 0.024 
58859.535 17.249 0.030 
58861.449 17.430 0.040 
58861.450 17.492 0.041 
58861.451 17.353 0.040 
58861.459 17.511 0.051 
58861.473 17.458 0.049 
58862.444 17.483 0.027 
58862.445 17.530 0.030 
58862.452 17.532 0.026 
58862.453 17.542 0.026 
58863.434 17.669 0.023 
58863.445 17.573 0.020 
58864.410 17.758 0.019 
58864.411 17.785 0.019 
58864.420 17.609 0.016 
58864.451 17.669 0.017 
58864.452 17.684 0.019 
58864.453 17.660 0.020 
58866.406 17.870 0.017 
58867.395 18.068 0.020 
58867.432 17.979 0.026 
58867.433 17.958 0.024 
58871.195 18.349 0.035 
58871.196 18.319 0.039 
58871.424 18.275 0.034 
58872.215 18.499 0.027 
58872.217 18.434 0.025 
58872.426 18.369 0.024 
58873.348 18.472 0.025 
58873.367 18.508 0.027 
58873.367 18.588 0.030 
58873.372 18.572 0.027 
58874.364 18.683 0.028 
58874.370 18.623 0.024 
58875.184 18.729 0.054 
58875.325 18.800 0.056 
58875.434 18.725 0.041 
58875.435 18.765 0.043 
58876.215 18.760 0.032 
58876.238 18.771 0.039 
58876.239 18.835 0.038 
58876.369 18.835 0.035 
58877.223 18.839 0.055 
58877.243 18.882 0.079 
58879.212 18.952 0.083 
58879.245 19.108 0.111 
58879.246 19.105 0.116 
58880.238 19.140 0.081 
58880.262 19.057 0.085 
58880.263 18.978 0.068 
58880.264 19.045 0.070 
58880.451 18.917 0.054 
58881.240 19.075 0.094 
58881.241 19.288 0.101 
58881.242 19.116 0.092 
58883.412 19.590 0.142 
58883.413 19.091 0.105 
58883.428 19.254 0.101 
58883.449 19.136 0.081 
58884.264 19.052 0.129 
58884.265 19.023 0.141 
58884.265 19.037 0.138 
58884.279 19.290 0.189 
58884.305 19.167 0.150 
58885.284 19.113 0.184 
58885.285 19.179 0.207 
58885.289 19.434 0.245 
58885.301 19.345 0.192 
58885.302 19.353 0.185 
58886.223 19.286 0.159 
58886.225 19.237 0.157 
58886.225 19.318 0.181 
58886.226 19.107 0.123 
58886.245 19.194 0.145 
58887.217 19.384 0.204 
58887.218 19.074 0.151 
58887.240 19.483 0.187 
58887.241 19.232 0.146 
58887.245 19.317 0.186 
58888.281 19.552 0.278 
58888.306 19.196 0.192 
58890.284 19.268 0.151 
58890.297 19.375 0.185 
58890.298 19.216 0.174 
58890.304 19.575 0.222 
58891.176 19.414 0.076 
58891.177 19.333 0.068 
58891.203 19.233 0.099 
58891.204 19.646 0.120 
58891.222 19.353 0.109 
58892.174 19.478 0.086 
58892.175 19.449 0.085 
58892.368 19.419 0.121 
58893.197 19.456 0.069 
58893.199 19.492 0.062 
58893.225 19.396 0.061 
58893.226 19.575 0.064 
58893.227 19.603 0.073 
58894.179 19.636 0.079 
58894.180 19.416 0.068 
58894.200 19.536 0.075 
58895.193 19.484 0.077 
58895.194 19.423 0.076 
58895.214 19.414 0.068 
58895.215 19.461 0.070 
58895.216 19.476 0.066 
58896.216 19.645 0.079 
58896.217 19.419 0.068 
58898.281 19.610 0.079 
58898.282 19.565 0.057 
58898.284 19.747 0.069 
58899.364 19.645 0.075 
58900.322 19.681 0.094 
58903.279 19.794 0.079 
58904.281 19.619 0.090 
58904.282 19.605 0.086 
58904.284 19.704 0.092 
58904.303 19.663 0.085 
58904.304 19.804 0.100 
58905.161 19.466 0.147 
58905.162 19.675 0.168 
58905.264 19.692 0.137 
58906.301 20.049 0.145 
58908.327 19.983 0.121 
58911.364 19.609 0.151 
58911.365 19.595 0.140 
58912.236 20.166 0.201 
58912.237 19.770 0.143 
58913.288 19.553 0.135 
58914.223 19.717 0.188 
58915.241 20.020 0.257 
58915.242 19.837 0.213 
filter ztfr
58833.431 18.393 0.142 
58833.431 18.333 0.121 
58833.432 18.418 0.091 
58833.446 18.318 0.090 
58833.484 18.271 0.083 
58833.485 18.397 0.120 
58833.486 18.261 0.070 
58833.489 18.399 0.088 
58835.472 17.838 0.048 
58835.473 17.773 0.055 
58836.486 17.538 0.019 
58836.487 17.564 0.019 
58836.509 17.444 0.021 
58836.510 17.436 0.021 
58837.445 17.437 0.033 
58837.466 17.342 0.032 
58838.513 17.319 0.034 
58838.515 17.193 0.047 
58846.471 16.795 0.013 
58846.472 16.792 0.010 
58846.575 16.758 0.016 
58846.576 16.752 0.016 
58849.448 16.809 0.010 
58850.478 16.801 0.014 
58850.493 16.775 0.013 
58851.490 16.817 0.013 
58851.495 16.776 0.014 
58852.420 16.751 0.009 
58852.555 16.798 0.011 
58853.436 16.816 0.009 
58854.476 16.959 0.023 
58855.321 16.981 0.019 
58855.322 17.041 0.018 
58855.350 16.987 0.027 
58855.368 16.975 0.017 
58855.370 17.016 0.025 
58855.371 17.005 0.024 
58859.255 17.267 0.046 
58859.256 17.270 0.045 
58859.258 17.195 0.027 
58859.283 17.249 0.035 
58859.430 17.182 0.025 
58859.434 17.187 0.019 
58859.435 17.234 0.021 
58859.452 17.188 0.028 
58859.453 17.193 0.024 
58859.454 17.207 0.026 
58860.246 17.305 0.071 
58860.247 17.371 0.073 
58860.288 17.318 0.032 
58860.310 17.321 0.039 
58860.345 17.294 0.040 
58860.366 17.372 0.037 
58860.367 17.323 0.032 
58860.368 17.401 0.042 
58860.390 17.289 0.022 
58860.392 17.311 0.025 
58861.308 17.410 0.031 
58861.309 17.381 0.033 
58861.310 17.357 0.038 
58861.323 17.349 0.036 
58861.324 17.349 0.039 
58861.325 17.328 0.040 
58862.362 17.429 0.031 
58862.362 17.412 0.030 
58862.383 17.474 0.023 
58862.384 17.439 0.022 
58863.362 17.465 0.024 
58863.363 17.509 0.028 
58864.224 17.454 0.016 
58864.225 17.470 0.016 
58864.332 17.432 0.018 
58864.333 17.381 0.019 
58864.353 17.370 0.017 
