ZTF19abfdszw 0.0417 217.948939 55.945875
filter ztfg
58673.301 19.755 0.088 
58676.297 18.505 0.042 
58679.283 18.067 0.035 
58682.176 17.820 0.017 
58685.195 17.715 0.013 
58692.222 18.126 0.018 
58705.260 19.504 0.118 
58708.180 19.877 0.151 
58711.156 19.846 0.150 
58715.159 20.002 0.104 
58718.161 20.558 0.165 
58723.159 20.508 0.172 
58726.153 20.456 0.164 
58728.167 20.221 0.139 
filter ztfr
58676.215 18.430 0.092 
58677.229 18.246 0.032 
58677.229 18.156 0.033 
58679.220 17.854 0.060 
58682.243 17.687 0.062 
58692.185 17.901 0.065 
58698.183 18.442 0.065 
58705.157 18.512 0.050 
58712.242 18.965 0.072 
58726.142 19.580 0.174 
58734.130 19.576 0.164 
58737.180 19.864 0.257 
filter ztfi
58703.157 18.687 0.080 
